time_s,linear_mps,angular_rps
66.051528709,0.015,0.0
66.06318111,0.015,0.0
66.070226831,0.015,0.0
66.081537626,0.015,0.0
66.088020637,0.015,0.0
66.100682855,0.015,0.0
66.103754108,0.014585352799999781,-0.012439416000006531
66.114123486,0.013512774400001034,-0.04461676799996894
66.122924138,0.012656709600005341,-0.07029871199983972
66.134468737,0.011636962100001254,-0.10089113699996233
66.141895064,0.010855078600004616,-0.12434764199986148
66.150803418,0.01,-0.15341694000005646
66.156795821,0.01,-0.17052263699997638
66.168175717,0.01,-0.20656465499985188
66.17473013,0.01,-0.22629479700003685
66.185348112,0.01,-0.2581832430000759
66.191055911,0.01,-0.27279739500011146
66.205951167,0.01,-0.3146217149999302
66.211029754,0.01,-0.3352863720001551
66.220311714,0.01,-0.36337225500005843
66.228928762,0.01,-0.3860694450000892
66.237534111,0.01,-0.4138988250001603
66.245972256,0.01,-0.43972746900010407
66.256213932,0.01,-0.45
66.26246224,0.01,-0.45
66.276072974,0.01,-0.45
66.282706988,0.01,-0.45
66.295778413,0.01,-0.45
66.301260507,0.01,-0.45
66.313275414,0.008814279599992005,-0.4025711839996802
66.321497056,0.008085156999991341,-0.37340627999965365
66.332697548,0.006910966799998732,-0.3264386719999493
66.340882789,0.0062366251999924315,-0.3
66.348513321,0.006,-0.3
66.35663586,0.006,-0.3
66.365213008,0.006,-0.3
66.370593101,0.006,-0.3
66.381082381,0.006,-0.3
66.387764496,0.006,-0.3
66.398816886,0.006,-0.3
66.404021476,0.006,-0.3
66.416586892,0.006,-0.3
66.422380992,0.006,-0.3
66.43153725,0.006,-0.3
66.442276734,0.006,-0.3
66.449964467,0.006,-0.3
66.461004257,0.006,-0.3
66.466926959,0.006,-0.3
66.473796277,0.006,-0.3
66.485491778,0.006,-0.3
66.491244777,0.006,-0.3
66.504555806,0.006,-0.3
66.509680395,0.006,-0.3
66.518261542,0.006,-0.3
66.526671687,0.006,-0.3
66.533612606,0.006,-0.3
66.542721963,0.006,-0.3
66.551562915,0.006,-0.3
66.556435999,0.006,-0.3
66.566882579,0.006,-0.3
66.573614495,0.006,-0.3
66.584404581,0.006,-0.3
66.593738741,0.006,-0.3
66.600271654,0.006,-0.3
66.610318927,0.006,-0.3
66.619939492,0.006,-0.3
66.628642542,0.006,-0.3
66.63666598,0.006,-0.3
66.644642417,0.006,-0.3
66.652563054,0.006,-0.3
66.660422289,0.006,-0.3
66.668979336,0.006,-0.3
66.674964039,0.006,-0.3
66.685786424,0.006,-0.3
66.694181065,0.006,-0.3
66.702978212,0.006,-0.3
66.711188549,0.006,-0.3
66.720628607,0.006,-0.3
66.726645508,0.006,-0.3
66.736405571,0.006,-0.3
66.742959681,0.006,-0.3
66.75425447,0.006,-0.3
66.758508041,0.006,-0.3
66.766678278,0.006,-0.3
66.773886998,0.006,-0.3
66.781998134,0.006,-0.3
66.78832854,0.006,-0.3
66.800610746,0.006,-0.3
66.807383359,0.006,-0.3
66.82000967,0.006,-0.3
66.825298259,0.006,-0.3
66.83611064,0.006,-0.3
66.843089356,0.006,-0.3
66.85228461,0.006,-0.3
66.860176642,0.006,-0.3
66.869069091,0.006,-0.3
66.874303279,0.006,-0.3
66.890882756,0.006,-0.3
66.907393032,0.006,-0.3
66.918324515,0.006,-0.3
66.930037711,0.006,-0.3
66.942197415,0.006,-0.3
66.950689457,0.006,-0.3
66.961515538,0.006,-0.3
66.966972829,0.006,-0.3
66.979493239,0.006,-0.3
66.986490956,0.006,-0.3
67.000227786,0.006,-0.3
67.007441707,0.006,-0.3
67.018653094,0.006,-0.3
67.026131319,0.006,-0.3
67.039359341,0.006,-0.3
67.045591645,0.006,-0.3
67.054913101,0.006,-0.3
67.062521728,0.006,-0.3
67.072537796,0.006,-0.3
67.080888236,0.006,-0.3
67.09013809,0.006,-0.3
67.101008272,0.006,-0.3
67.110286128,0.006,-0.3
67.117071741,0.006,-0.3
67.127977324,0.006,-0.3
67.133782321,0.006,-0.3
67.149363982,0.006,-0.3
67.153987759,0.006,-0.3
67.16957772,0.006,-0.3
67.173074678,0.006,-0.3
67.184362567,0.006,-0.3
67.18987766,0.006,-0.3
67.199977725,0.006,-0.3
67.209870068,0.006,-0.3
67.218468932,0.006,-0.3
67.228552472,0.006,-0.3
67.23435958,0.006,-0.3
67.242712047,0.006,-0.3
67.252878086,0.006,-0.3
67.259773776,0.006,-0.3
67.272907668,0.006,-0.3
67.276699208,0.006,-0.3
67.283743996,0.006,-0.3
67.293964134,0.006,-0.3
67.299903539,0.006,-0.3
67.306093041,0.00630559014999767,-0.2755527880001864
67.319299731,0.00693770510000013,-0.22498359199998957
67.319729325,0.006999454150002066,-0.2200436679998347
67.331100044,0.007564820150002788,-0.17481438799977694
67.335457575,0.007780056749998948,-0.15759546000008412
67.344442632,0.008230524600003036,-0.12155803199975707
67.352785,0.008654132850000223,-0.0876693719999821
67.361766857,0.009096870849998367,-0.05225033200013057
67.366807277,0.00934006699999918,-0.032794640000065545
67.378512692,0.00993214759999978,0.0
67.384458397,0.01,0.0
67.393946847,0.01,0.0
67.403764691,0.01,0.0
67.415023112,0.01,0.0
67.422803988,0.01,0.0
67.43340232,0.01,0.0
67.442510176,0.01,0.0
67.451258337,0.01,0.0
67.459211611,0.01,0.0
67.46745568,0.01,0.0
67.473527183,0.01,0.0
67.486602076,0.01,0.0
67.491250002,0.01,0.0
67.501959032,0.01,0.0
67.50709735,0.01,0.0
67.516374703,0.01,0.0
67.525009166,0.01,0.0
67.536418585,0.01,0.0
67.544425158,0.01,0.0
67.554321301,0.01,0.0
67.557672448,0.01,0.0
67.569706157,0.01,0.0
67.574675578,0.01,0.0
67.585673503,0.01,0.0
67.59153511,0.01,0.0
67.601334455,0.01,0.0
67.60731856,0.01,0.0
67.617048205,0.01,0.0
67.621013642,0.01,0.0
67.63313505,0.01,0.0
67.638326767,0.01,0.0
67.648953099,0.01,0.0
67.655633693,0.01,0.0
67.669333275,0.01,0.0
67.674471894,0.01,0.0
67.683061857,0.01,0.0
67.691398721,0.01,0.0
67.702184444,0.01,0.0
67.710469109,0.01,0.0
67.718512277,0.01,0.0
67.723424097,0.01,0.0
67.733358535,0.01,0.0
67.739507234,0.01,0.0
67.750227259,0.01,0.0
67.756475557,0.01,0.0
67.764781521,0.01,0.0
67.772859989,0.01,0.0
67.780374066,0.01,0.0
67.785555981,0.01,0.0
67.79483813,0.01,0.0
67.800641835,0.01,0.0
67.812312044,0.01,0.0
67.817031567,0.01,0.0
67.827070903,0.01,0.0
67.834436782,0.01,0.0
67.843107341,0.01,0.0
67.852204692,0.01,0.0
67.859112379,0.01,0.0
67.865011983,0.01,0.0
67.874990119,0.01,0.0
67.881511013,0.01,0.0
67.888659696,0.01,0.0
67.896618266,0.01,0.0
67.905235325,0.01,0.0
67.910958931,0.01,0.0
67.921543758,0.01,0.0
67.926769573,0.01,0.0
67.940579347,0.01,0.0
67.943957492,0.01,0.0
67.953809131,0.01,0.0
67.959882832,0.01,0.0
67.968460491,0.01,0.0
67.977608442,0.01,0.0
67.984540029,0.01,0.0
67.991863409,0.01,0.0
68.006961962,0.01,0.0
68.011412589,0.01,0.0
68.023977284,0.01,0.0
68.029449694,0.01,0.0
68.041422899,0.01,0.0
68.047968392,0.01,0.0
68.060700984,0.01,0.0
68.066263893,0.01,0.0
68.075989334,0.01,0.0
68.082371029,0.01,0.0
68.091313183,0.01,0.0
68.099147655,0.01,0.0
68.10678813,0.01,0.0
68.111356755,0.01,0.0
68.123386359,0.01,0.0
68.128984867,0.01,0.0
68.139720492,0.01,0.0
68.146175286,0.01,0.0
68.152457384,0.01,0.0
68.159818363,0.01,0.0
68.167040345,0.01,0.0
68.175274411,0.01,0.0
68.184739856,0.01,0.0
68.191315048,0.01,0.0
68.198468631,0.01,0.0
68.211762014,0.01,0.0
68.214295073,0.01,0.0
68.22423241,0.01,0.0
68.231624889,0.01,0.0
68.240089951,0.01,0.0
68.248494314,0.01,0.0
68.255394701,0.01,0.0
68.266167125,0.01,0.0
68.271441339,0.01,0.0
68.282680355,0.01,0.0
68.291679508,0.01,0.0
68.301814842,0.01,0.0
68.310337803,0.01,0.0
68.319874647,0.01,0.0
68.328659003,0.01,0.0
68.338979434,0.01,0.0
68.343337363,0.01,0.0
68.354925074,0.01,0.0
68.359757395,0.01,0.0
68.37045972,0.01,0.0
68.376849815,0.01,0.0
68.386258062,0.01,0.0
68.39309985,0.01,0.0
68.404407165,0.01,0.0
68.410321768,0.01,0.0
68.421636783,0.01,0.0
68.426354806,0.01,0.0
68.438676205,0.01,0.0
68.448665541,0.01,0.0
68.46100624,0.01,0.0
68.463542598,0.01,0.0
68.475550402,0.01,0.0
68.481397006,0.01,0.0
68.491725137,0.01,0.0
68.497249347,0.01,0.0
68.508435164,0.01,0.0
68.517647014,0.01,0.0
68.526277973,0.01,0.0
68.53498553,0.01,0.0
68.542540407,0.01,0.0
68.548280613,0.01,0.0
68.558915539,0.01,0.0
68.564834842,0.01,0.0
68.575904761,0.01,0.0
68.582330156,0.01,0.0
68.591128512,0.01,0.0
68.601181148,0.01,0.0
68.611635877,0.01,0.0
68.619625447,0.01,0.0
68.6285821,0.01,0.0
68.637902348,0.01,0.0
68.650268246,0.01,0.0
68.655264264,0.01,0.0
68.666060788,0.01,0.0
68.670653912,0.01,0.01396897200015701
68.680924945,0.01,0.04497436499991636
68.686325654,0.01,0.06126019200019073
68.69432402,0.01,0.08533148700007587
68.703646463,0.01,0.10986387600019043
68.711737527,0.01,0.13626673200019468
68.716744943,0.01,0.15166457400016498
68.729959721,0.01,0.18
68.732686775,0.01,0.18
68.740667341,0.01,0.18
68.749379794,0.01,0.18
68.757268161,0.01,0.18
68.766030914,0.01,0.18
68.775221759,0.01,0.18
68.781234258,0.01,0.18
68.792573468,0.01,0.18
68.798645566,0.01,0.18
68.808707396,0.01,0.18
68.815281986,0.01,0.18
68.82575521,0.01,0.18
68.830352032,0.01,0.18
68.838077202,0.01,0.18
68.846116467,0.01,0.18
68.855050517,0.01,0.18
68.864722654,0.01,0.18
68.873991298,0.01,0.18
68.878956115,0.01,0.18
68.88996043,0.01,0.18
68.895829031,0.01,0.18
68.90661165,0.01,0.18
68.914636515,0.01,0.18
68.92682281,0.01,0.18
68.932314318,0.01,0.18
68.940339183,0.01,0.18
68.948412647,0.01,0.18
68.957296297,0.01,0.18
68.961600525,0.01,0.18
68.976636572,0.01,0.18
68.983419158,0.01,0.18
68.997082028,0.01,0.18
69.004393405,0.01,0.18
69.012241473,0.01,0.18
69.021167723,0.01,0.18
69.029123689,0.01,0.18
69.036051973,0.01,0.18
69.043143254,0.01,0.18
69.053787875,0.01,0.18
69.061073452,0.01,0.18
69.0701261,0.01,0.18
69.077957668,0.01,0.18
69.08499075,0.01,0.18
69.096527856,0.01,0.18
69.102729152,0.01,0.18
69.115730533,0.01,0.18
69.119886463,0.01,0.18
69.126280056,0.01,0.18
69.135497101,0.01,0.18
69.144157455,0.01,0.18
69.148350784,0.01,0.18
69.159969789,0.01,0.18
69.165151402,0.01,0.18
69.174090851,0.01,0.18
69.180187949,0.01,0.18
69.186725739,0.01,0.18
69.1949775,0.01,0.18
69.202675171,0.01,0.18
69.209449357,0.01,0.18
69.222014346,0.01,0.18
69.228596535,0.01,0.18
69.241203023,0.01,0.18
69.246352736,0.01,0.18
69.259915908,0.01,0.18
69.265505314,0.01,0.18
69.274250267,0.01,0.18
69.284130201,0.01,0.18
69.28956251,0.01,0.18
69.293991735,0.01,0.18
69.306088532,0.01,0.18
69.308884385,0.01,0.18
69.317414241,0.01,0.18
69.324412623,0.01,0.18
69.336072727,0.01,0.18
69.345492069,0.01,0.18
69.354038125,0.01,0.18
69.358318253,0.01,0.18
69.371637829,0.01,0.18
69.376676644,0.01,0.18
69.390538611,0.01,0.18
69.397324197,0.01,0.18
69.409165398,0.01,0.18
69.414766204,0.01,0.18
69.427642387,0.01,0.18
69.433080196,0.01,0.18
69.440690268,0.01,0.18
69.450349706,0.01,0.18
69.459187257,0.01,0.18
69.464030775,0.01,0.18
69.473407918,0.01,0.18
69.479751111,0.01,0.18
69.490679827,0.01,0.18
69.496415031,0.01,0.18
69.504619393,0.01,0.18
69.513768839,0.01,0.18
69.523844969,0.01,0.18
69.533084814,0.01,0.18
69.540369292,0.01,0.18
69.546948781,0.01,0.18
69.557755099,0.01,0.18
69.563207508,0.01,0.18
69.57672048,0.01,0.18
69.583593565,0.01,0.18
69.593338101,0.01,0.18
69.600473681,0.01,0.18
69.607951155,0.01,0.18
69.61598652,0.01,0.18
69.624359479,0.01,0.18
69.630118782,0.01,0.18
69.63979242,0.01,0.18
69.645203829,0.01,0.18
69.657483622,0.01,0.18
69.663993713,0.01,0.18
69.67244427,0.01,0.18
69.683317687,0.01,0.18
69.691707842,0.01,0.18
69.69933331,0.01,0.18
69.708181457,0.01,0.18
69.71205679,0.01,0.18
69.72194972,0.01,0.18
69.727203529,0.01,0.18
69.736693765,0.01,0.18
69.742463165,0.01,0.18
69.749798538,0.01,0.18
69.755717736,0.01,0.18
69.766719646,0.01,0.18
69.773930721,0.01,0.18
69.783897549,0.01,0.18
69.78901976,0.01,0.18
69.798433798,0.01,0.18
69.806447759,0.01,0.18
69.814034228,0.01,0.18
69.826197418,0.01,0.18
69.836155646,0.01,0.18
69.841323656,0.01,0.18
69.854238633,0.01,0.18
69.860421626,0.01,0.18
69.872108724,0.01,0.18
69.877702527,0.01,0.18
69.889577822,0.01,0.18
69.894667334,0.01,0.18
69.901524016,0.01,0.18
69.909806273,0.01,0.18
69.919409807,0.01,0.18
69.925227506,0.01,0.18
69.93597372,0.01,0.18
69.942680804,0.01,0.18
69.953240622,0.01,0.18
69.958282535,0.01,0.18
69.966769888,0.01,0.18
69.975640535,0.01,0.18
69.987337733,0.01,0.18
69.993946918,0.01,0.18
70.002144177,0.01,0.18
70.009339552,0.01,0.18
70.019754872,0.01,0.18
70.02625066,0.01,0.18
70.03784806,0.01,0.18
70.045112434,0.01,0.18
70.057563419,0.01,0.18
70.061833645,0.01,0.18
70.07081079,0.01,0.18
70.076810986,0.01,0.18
70.086927811,0.01,0.18
70.091999324,0.01,0.18
70.102539241,0.01,0.18
70.108768434,0.01,0.18
70.116672497,0.01,0.18
70.127466911,0.01,0.18
70.136538354,0.01,0.18
70.1454138,0.01,0.18
70.1570201,0.01,0.18
70.168818196,0.01,0.18
70.181790672,0.01,0.18
70.194831046,0.01,0.18
70.208420011,0.01,0.18
70.21774135,0.01,0.18
70.228860458,0.01,0.18
70.239913767,0.01,0.18
70.254849009,0.01,0.18
70.26464094,0.01,0.18
70.275262056,0.01,0.18
70.286215667,0.01,0.18
70.297068979,0.01,0.18
70.305870527,0.01,0.18
70.318227713,0.01,0.18
70.328601234,0.01,0.18
70.340745424,0.01,0.18
70.352185527,0.01,0.18
70.362322051,0.01,0.18
70.375031732,0.01,0.18
70.386478434,0.01,0.18
70.396068368,0.01,0.18
70.416292919,0.01,0.18
70.430958865,0.01,0.18
70.449546144,0.01,0.18
70.459976264,0.01,0.18
70.471844758,0.01,0.18
70.481846686,0.01,0.18
70.492639599,0.01,0.18
70.504672491,0.01,0.18
70.515025312,0.01,0.18
70.526057021,0.01,0.18
70.537677621,0.01,0.18
70.546721064,0.01,0.18
70.561956601,0.01,0.18
70.571688933,0.01,0.18
70.583562927,0.01,0.18
70.595209226,0.01,0.18
70.605443749,0.01,0.15529048442840576
70.615543375,0.01,0.15529048442840576
70.627520968,0.01,0.15529048442840576
70.635382532,0.01,0.15529048442840576
70.649318991,0.01,0.15529048442840576
70.655798979,0.01,0.15529048442840576
70.664942521,0.01,0.15529048442840576
70.675770334,0.01,0.15529048442840576
70.688318014,0.01,0.15529048442840576
70.70150708,0.01,0.15529048442840576
70.712752781,0.01,0.10557456442802504
70.721860519,0.01,0.09529188871383668
70.734394997,0.01,0.09529188871383668
70.745083107,0.01,0.09529188871383668
70.758725065,0.01,0.09529188871383668
70.767904202,0.01,0.09529188871383668
70.779349999,0.01,0.09529188871383668
70.788404838,0.01,0.09529188871383668
70.801763001,0.01,0.09529188871383668
70.8130792,0.01,0.054704600572586054
70.821745646,0.010522185750003245,0.06838075071573256
70.832305559,0.011053521300002558,0.06838075071573256
70.840785108,0.011475488800002723,0.06838075071573256
70.847575688,0.011813077799999974,0.06838075071573256
70.861385043,0.01249373574999936,0.06838075071573256
70.867372037,0.012802760250000347,0.06838075071573256
70.879339024,0.01340324960000089,0.06838075071573256
70.887318783,0.013760723250002228,0.06838075071573256
70.90044815,0.01445750090000274,0.06838075071573256
70.908816801,0.014857288800002378,0.06838075071573256
70.921932668,0.015,0.033087462186813354
70.929865728,0.015,0.033087462186813354
70.943546885,0.015,0.033087462186813354
70.949745975,0.015,0.033087462186813354
70.959949694,0.015,0.033087462186813354
70.968742138,0.015,0.033087462186813354
70.97762178,0.015,0.033087462186813354
70.985995631,0.015,0.033087462186813354
70.995149969,0.015,0.033087462186813354
71.001739252,0.015,0.033087462186813354
71.012497061,0.015,0.033087462186813354
71.020383821,0.015,0.011029153130948544
71.038945192,0.015,0.011029153130948544
71.041080154,0.015,0.011029153130948544
71.053271438,0.015,0.011029153130948544
71.059391529,0.015,0.011029153130948544
71.068738863,0.015,0.011029153130948544
71.076684622,0.015,0.011029153130948544
71.085476866,0.015,0.011029153130948544
71.092506441,0.015,0.011029153130948544
71.107140182,0.015,0.011029153130948544
71.119391064,0.015,0.011029153130948544
71.138298229,0.015,0.002205830765888095
71.147738761,0.015,0.002205830765888095
71.167936803,0.015,0.002205830765888095
71.173330707,0.015,0.002205830765888095
71.190977194,0.015,0.002205830765888095
71.198819255,0.015,0.002205830765888095
71.215634486,0.015,0.002205830765888095
71.224469619,0.015,0.002205830765888095
71.239538118,0.015,0.002205830765888095
71.246651306,0.015,0.002205830765888095
71.263988064,0.015,0.002205830765888095
71.272842398,0.015,0.002205830765888095
71.287801893,0.015,0.002205830765888095
71.302782189,0.015,0.002205830765888095
71.312466845,0.015,0.002205830765888095
71.320839667,0.015,0.002205830765888095
71.3334586,0.015,3.7365943672540425e-15
71.34138351,0.015,3.7365943672540425e-15
71.350542852,0.015,3.7365943672540425e-15
71.3561359,0.015,3.7365943672540425e-15
71.368329222,0.015,3.7365943672540425e-15
71.37392067,0.015,3.7365943672540425e-15
71.386438701,0.015,3.7365943672540425e-15
71.394079603,0.015,3.7365943672540425e-15
71.403085541,0.015,3.7365943672540425e-15
71.410232329,0.015,3.7365943672540425e-15
71.417797329,0.015,3.7365943672540425e-15
71.426544861,0.015,3.7365943672540425e-15
71.437424648,0.015,3.7365943672540425e-15
71.442534183,0.015,3.7365943672540425e-15
71.455709632,0.015,3.7365943672540425e-15
71.462252604,0.015,3.7365943672540425e-15
71.472507276,0.015,3.7365943672540425e-15
71.477783515,0.015,3.7365943672540425e-15
71.48590643,0.015,3.7365943672540425e-15
71.495180675,0.015,3.7365943672540425e-15
71.503201587,0.015,3.7365943672540425e-15
71.509546555,0.015,3.7365943672540425e-15
71.519667122,0.015,3.7365943672540425e-15
71.525384373,0.015,3.7365943672540425e-15
71.537319689,0.015,3.7365943672540425e-15
71.543687957,0.015,3.7365943672540425e-15
71.550883147,0.015,3.7365943672540425e-15
71.558874058,0.015,3.7365943672540425e-15
71.567005873,0.015,3.7365943672540425e-15
71.573000732,0.015,3.7365943672540425e-15
71.583048697,0.015,3.7365943672540425e-15
71.588945453,0.015,3.7365943672540425e-15
71.599934344,0.015,3.7365943672540425e-15
71.606419915,0.015,3.7365943672540425e-15
71.613838311,0.015,3.7365943672540425e-15
71.622624843,0.015,3.7365943672540425e-15
71.633652635,0.015,3.7365943672540425e-15
71.642765676,0.015,3.7365943672540425e-15
71.6512452,0.015,3.7365943672540425e-15
71.658285186,0.015,3.7365943672540425e-15
71.667756536,0.015,3.7365943672540425e-15
71.672858471,0.015,3.7365943672540425e-15
71.681016387,0.015,3.7365943672540425e-15
71.69034983,0.015,3.7365943672540425e-15
71.701180911,0.015,3.7365943672540425e-15
71.711568581,0.015,3.7365943672540425e-15
71.720354109,0.015,3.7365943672540425e-15
71.727962707,0.015,3.7365943672540425e-15
71.738012468,0.015,3.7365943672540425e-15
71.743291005,0.015,3.7365943672540425e-15
71.754736502,0.015,3.7365943672540425e-15
71.759410824,0.015,3.7365943672540425e-15
71.772244857,0.015,3.7365943672540425e-15
71.778603022,0.015,3.7365943672540425e-15
71.788729985,0.015,3.7365943672540425e-15
71.796518287,0.015,3.7365943672540425e-15
71.804061583,0.015,3.7365943672540425e-15
71.808962511,0.015,3.7365943672540425e-15
71.820550112,0.015,3.7365943672540425e-15
71.827336788,0.015,3.7365943672540425e-15
71.841611959,0.015,3.7365943672540425e-15
71.846844295,0.015,3.7365943672540425e-15
71.860471148,0.015,3.7365943672540425e-15
71.864467452,0.015,3.7365943672540425e-15
71.875133129,0.015,3.7365943672540425e-15
71.880495269,0.015,3.7365943672540425e-15
71.888720782,0.015,3.7365943672540425e-15
71.894170624,0.015,3.7365943672540425e-15
71.906001031,0.015,3.7365943672540425e-15
71.911636977,0.015,3.7365943672540425e-15
71.920515708,0.015,3.7365943672540425e-15
71.930371664,0.015,3.7365943672540425e-15
71.940787935,0.015,3.7365943672540425e-15
71.950540088,0.015,3.7365943672540425e-15
71.960663051,0.015,3.7365943672540425e-15
71.964294745,0.015,3.7365943672540425e-15
71.976188354,0.015,3.7365943672540425e-15
71.980868876,0.015,3.7365943672540425e-15
71.993896114,0.015,3.7365943672540425e-15
71.99914175,0.015,3.7365943672540425e-15
72.010741451,0.015,3.7365943672540425e-15
72.016484301,0.015,3.7365943672540425e-15
72.024425407,0.015,3.7365943672540425e-15
72.032924528,0.015,3.7365943672540425e-15
72.04224617,0.015,3.7365943672540425e-15
72.051675815,0.015,3.7365943672540425e-15
72.060079633,0.015,3.7365943672540425e-15
72.066680704,0.015,3.7365943672540425e-15
72.075736339,0.015,3.7365943672540425e-15
72.080853472,0.015,3.7365943672540425e-15
72.091334145,0.015,3.7365943672540425e-15
72.09653588,0.015,3.7365943672540425e-15
72.108017978,0.015,3.7365943672540425e-15
72.114708352,0.015,3.7365943672540425e-15
72.123380777,0.015,3.7365943672540425e-15
72.128283704,0.015,3.7365943672540425e-15
72.140515622,0.015,3.7365943672540425e-15
72.144844034,0.015,3.7365943672540425e-15
72.156461736,0.015,3.7365943672540425e-15
72.160976053,0.015,3.7365943672540425e-15
72.168899659,0.015,3.7365943672540425e-15
72.177829891,0.015,3.7365943672540425e-15
72.186138707,0.015,3.7365943672540425e-15
72.192066061,0.015,3.7365943672540425e-15
72.202969744,0.015,3.7365943672540425e-15
72.208259081,0.015,3.7365943672540425e-15
72.216159787,0.015,3.7365943672540425e-15
72.224552205,0.015,3.7365943672540425e-15
72.234468662,0.015,3.7365943672540425e-15
72.243809805,0.015,3.7365943672540425e-15
72.253573158,0.015,3.7365943672540425e-15
72.257758867,0.015,3.7365943672540425e-15
72.269911383,0.015,3.7365943672540425e-15
72.275699433,0.015,3.7365943672540425e-15
72.286527114,0.015,3.7365943672540425e-15
72.29292148,0.015,3.7365943672540425e-15
72.301358099,0.015,3.7365943672540425e-15
72.309057399,0.015,3.7365943672540425e-15
72.319362767,0.015,3.7365943672540425e-15
72.32716767,0.015,3.7365943672540425e-15
72.337710644,0.015,3.7365943672540425e-15
72.342794076,0.015,3.7365943672540425e-15
72.352755434,0.015,3.7365943672540425e-15
72.35837408,0.015,3.7365943672540425e-15
72.368967755,0.015,3.7365943672540425e-15
72.376359247,0.015,3.7365943672540425e-15
72.38530068,0.015,3.7365943672540425e-15
72.394402616,0.015,3.7365943672540425e-15
72.404046667,0.015,3.7365943672540425e-15
72.410862644,0.015,3.7365943672540425e-15
72.42035139,0.015,3.7365943672540425e-15
72.42573183,0.015,3.7365943672540425e-15
72.437484335,0.015,3.7365943672540425e-15
72.443253085,0.015,3.7365943672540425e-15
72.454640681,0.015,3.7365943672540425e-15
72.46154826,0.015,3.7365943672540425e-15
72.470120983,0.015,3.7365943672540425e-15
72.477875884,0.015,3.7365943672540425e-15
72.487917145,0.015,3.7365943672540425e-15
72.496518968,0.015,3.7365943672540425e-15
72.50390916,0.015,3.7365943672540425e-15
72.510133922,0.015,3.7365943672540425e-15
72.522740049,0.015,3.7365943672540425e-15
72.528207991,0.015,3.7365943672540425e-15
72.541381933,0.015,3.7365943672540425e-15
72.550034358,0.015,3.7365943672540425e-15
72.562767289,0.015,3.7365943672540425e-15
72.568734744,0.015,3.7365943672540425e-15
72.579682028,0.015,3.7365943672540425e-15
72.587624935,0.015,3.7365943672540425e-15
