time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
10.703751008,0.9621943831443787,0.028888000175356865,4.0,0.8466423824429512,NONE
10.703762187,0.9596824049949646,0.02637599967420101,4.0,0.8541784062981606,NONE
10.817588388,0.9596824049949646,0.02637599967420101,4.0,0.8541784062981606,NONE
10.817604058,0.9567936062812805,0.023236000910401344,4.0,0.8638496026396751,NONE
10.953508741,0.9567936062812805,0.023236000910401344,4.0,0.8638496026396751,NONE
10.953520819,0.9537791609764099,0.02449199929833412,4.0,0.8558111637830734,NONE
11.046772529,0.9507647752761841,0.02763199992477894,4.0,0.8402367755770683,NONE
11.047021664,0.9507647752761841,0.02763199992477894,4.0,0.8402367755770683,NONE
11.143908089,0.9507647752761841,0.02763199992477894,4.0,0.8402367755770683,NONE
11.144457563,0.9487551748752594,0.02637599967420101,4.0,0.8432511761784554,NONE
11.275433347,0.9487551748752594,0.02637599967420101,4.0,0.8432511761784554,NONE
11.275464789,0.9457407891750336,0.02637599967420101,4.0,0.8402367904782295,NONE
11.369459612,0.9432287812232971,0.028888000175356865,4.0,0.8276767805218697,NONE
11.37009822,0.9432287812232971,0.028888000175356865,4.0,0.8276767805218697,NONE
11.512111596,0.9417843818665188,0.02229351170665922,4.0,0.8526105392360463,NONE
11.513864183,0.9417843818665188,0.02229351170665922,4.0,0.8526105392360463,NONE
11.620445349,0.9417216181761585,0.008618534964215134,4.0,0.9072499833496074,NONE
11.620701764,0.9417216181761585,0.008618534964215134,4.0,0.9072499833496074,NONE
11.738136516,0.9417216181761585,0.008618534964215134,4.0,0.9072499833496074,NONE
11.73817175,0.9417216181761585,0.0,0.0,0.9417216181761585,NONE
11.868596152,0.9417216181761585,0.0,0.0,0.9417216181761585,NONE
11.87028496,0.9417216181761585,0.0,0.0,0.9417216181761585,NONE
11.982418531,0.9417835176464047,0.0,0.0,0.9417835176464047,NONE
11.984010323,0.9417835176464047,0.0,0.0,0.9417835176464047,NONE
12.10788161,0.9417835176464047,0.0,0.0,0.9417835176464047,NONE
12.107885403,0.9417223930493965,0.0,0.0,0.9417223930493965,NONE
12.196559412,0.9417223930493965,0.0,0.0,0.9417223930493965,NONE
12.197817834,0.9417223930493965,0.00029956352730956844,4.0,0.9405242142827904,NONE
12.330161409,0.9417223930493965,0.0002941637103451487,4.0,0.9405458408183466,NONE
12.332592714,0.9417223930493965,0.0002941637103451487,4.0,0.9405458408183466,NONE
12.439179879,0.9417223930493965,0.0002941637103451487,4.0,0.9405458408183466,NONE
12.440622316,0.941780597153923,0.0,0.0,0.941780597153923,NONE
12.553768829,0.941780597153923,0.0,0.0,0.941780597153923,NONE
12.555363818,0.941780597153923,0.0,0.0,0.941780597153923,NONE
12.686625389,0.941780597153923,0.0,0.0,0.941780597153923,NONE
12.688472749,0.9417245090508429,0.0,0.0,0.9417245090508429,NONE
12.779666512,0.9417245090508429,0.00013336154566720868,4.0,0.941191121208708,NONE
12.779744451,0.9417245090508429,0.00013336154566720868,4.0,0.941191121208708,NONE
12.917910785,0.9417245090508429,0.00013336154566720868,4.0,0.941191121208708,NONE
12.917915927,0.9417245090508429,0.0,0.0,0.9417245090508429,NONE
13.026821841,0.9417245090508429,0.0,0.0,0.9417245090508429,NONE
13.026834445,0.9417758289724135,0.0,0.0,0.9417758289724135,NONE
13.145215313,0.9417271018943846,0.0,0.0,0.9417271018943846,NONE
13.14574869,0.9417271018943846,0.0,0.0,0.9417271018943846,NONE
13.238786586,0.9417271018943846,0.0,0.0,0.9417271018943846,NONE
13.238791527,0.9417271018943846,0.00011440230103761914,4.0,0.9412695909499881,NONE
13.374977912,0.9417271018943846,0.00011440230103761914,4.0,0.9412695909499881,NONE
13.374993339,0.9417271018943846,0.0,0.0,0.9417271018943846,NONE
13.46818612,0.9417271018943846,0.0,0.0,0.9417271018943846,NONE
13.468246136,0.9417690640722335,0.0,0.0,0.9417690640722335,NONE
13.586142009,0.9417690640722335,0.0,0.0,0.9417690640722335,NONE
13.588719184,0.9417690640722335,0.0,0.0,0.9417690640722335,NONE
13.727039713,0.9417304099946403,0.0001796325302091782,4.0,0.9410124437615794,NONE
13.727645112,0.9417304099946403,0.0001796325302091782,4.0,0.9410124437615794,NONE
13.820179086,0.9417645640417422,0.0,0.0,0.9417645640417422,NONE
13.820404953,0.9417645640417422,0.0,0.0,0.9417645640417422,NONE
13.960629085,0.9417645640417422,0.0,0.0,0.9417645640417422,NONE
13.960632307,0.9414962435107429,0.0009207503057886979,4.0,0.937831452541281,NONE
14.072181765,0.9414962435107429,0.0009207503057886979,4.0,0.937831452541281,NONE
14.072201099,0.9409267213810104,0.002851582363337871,4.0,0.9296956290015443,NONE
14.189335088,0.9404922124973859,0.0044244099731065075,4.0,0.9232250221356998,NONE
14.192012759,0.9404922124973859,0.0044244099731065075,4.0,0.9232250221356998,NONE
14.283742455,0.9404922124973859,0.0044244099731065075,4.0,0.9232250221356998,NONE
14.28505385,0.9398581259287745,0.005435932296732434,4.0,0.9187641308030117,NONE
14.419414516,0.9392249178990159,0.005407555344514481,4.0,0.9182474791204449,NONE
14.419733428,0.9392249178990159,0.005407555344514481,4.0,0.9182474791204449,NONE
14.515238819,0.9386925147567403,0.005565843294890934,4.0,0.9171243664003393,NONE
14.516448158,0.9386925147567403,0.005565843294890934,4.0,0.9171243664003393,NONE
14.648354382,0.9380611662430582,0.0054926758406937904,4.0,0.9167643978393827,NONE
14.650019072,0.9380611662430582,0.0054926758406937904,4.0,0.9167643978393827,NONE
14.76150151,0.9380611662430582,0.0054926758406937904,4.0,0.9167643978393827,NONE
14.762557054,0.9375304579515789,0.0053184771620330635,4.0,0.9168908778376745,NONE
14.859793566,0.9369009158574144,0.005621075236792383,4.0,0.9151370572445066,NONE
14.86057069,0.9369009158574144,0.005621075236792383,4.0,0.9151370572445066,NONE
14.99433684,0.9369009158574144,0.005621075236792383,4.0,0.9151370572445066,NONE
14.995732464,0.9362398610399066,0.005940764370418647,4.0,0.9132873156509782,NONE
15.111431547,0.9356456958940969,0.005683759784357599,4.0,0.9136556503307968,NONE
15.111455587,0.9356456958940969,0.005683759784357599,4.0,0.9136556503307968,NONE
15.23593005,0.9351185427691246,0.005757574971321804,4.0,0.9128565329832191,NONE
15.237623005,0.9351185427691246,0.005757574971321804,4.0,0.9128565329832191,NONE
15.326455296,0.9345921725891491,0.005338358775212553,4.0,0.9139011405853166,NONE
15.328219968,0.9345921725891491,0.005338358775212553,4.0,0.9139011405853166,NONE
15.463689322,0.9339349446336227,0.00557431745615203,4.0,0.9123649015590539,NONE
15.464726646,0.9339349446336227,0.00557431745615203,4.0,0.9123649015590539,NONE
15.575096933,0.9334103406915226,0.005647809952508512,4.0,0.9115693789177499,NONE
15.577932908,0.9334103406915226,0.005647809952508512,4.0,0.9115693789177499,NONE
15.688269108,0.9334103406915226,0.005647809952508512,4.0,0.9115693789177499,NONE
15.688274243,0.9328211288404997,0.00555653619491807,4.0,0.9113247803018848,NONE
15.823683726,0.9328211288404997,0.00555653619491807,4.0,0.9113247803018848,NONE
15.823693795,0.9321680345675122,0.005709163374222864,4.0,0.9101068781043733,NONE
15.919023543,0.9321680345675122,0.005709163374222864,4.0,0.9101068781043733,NONE
15.919036935,0.9315804805703278,0.005943689731254822,4.0,0.9086515621571851,NONE
16.059508984,0.9311244911642463,0.005610530498482223,4.0,0.9094381019989619,NONE
16.059652771,0.9311244911642463,0.005610530498482223,4.0,0.9094381019989619,NONE
16.170864282,0.9304091034255587,0.005193051121523058,4.0,0.910287427323177,NONE
16.171597115,0.9304091034255587,0.005193051121523058,4.0,0.910287427323177,NONE
16.27512788,0.9304091034255587,0.005193051121523058,4.0,0.910287427323177,NONE
16.277494533,0.9298240778103143,0.005994119215894449,4.0,0.9067219263100463,NONE
16.396613646,0.9293707672735128,0.006309621986717335,4.0,0.905106418806687,NONE
16.397478888,0.9293707672735128,0.006309621986717335,4.0,0.905106418806687,NONE
16.489362996,0.9288528547953122,0.005734517919034515,4.0,0.9067213071547348,NONE
16.491875304,0.9288528547953122,0.005734517919034515,4.0,0.9067213071547348,NONE
16.628775818,0.9288528547953122,0.005734517919034515,4.0,0.9067213071547348,NONE
16.628811835,0.9283357707400715,0.005886932934222062,4.0,0.9056426293930456,NONE
16.721571185,0.9283357707400715,0.005886932934222062,4.0,0.9056426293930456,NONE
16.722131555,0.9276264884308209,0.005632952076912151,4.0,0.9058814377818314,NONE
16.837255003,0.9272404659082518,0.005947871916433615,4.0,0.9043305083625857,NONE
16.838503411,0.9272404659082518,0.005947871916433615,4.0,0.9043305083625857,NONE
16.9536504,0.9267264623923925,0.0052965660187231315,4.0,0.9062406577478721,NONE
16.953995676,0.9267264623923925,0.0052965660187231315,4.0,0.9062406577478721,NONE
17.049932234,0.9260844765275462,0.005686652575378052,4.0,0.904151526008968,NONE
17.050896634,0.9260844765275462,0.005686652575378052,4.0,0.904151526008968,NONE
17.180697551,0.9260844765275462,0.005686652575378052,4.0,0.904151526008968,NONE
17.180709624,0.9255077231736398,0.005676581622241932,4.0,0.9036165526925242,NONE
17.274110734,0.9250599315425597,0.005509052299024699,4.0,0.9037941750038044,NONE
17.275335801,0.9250599315425597,0.005509052299024699,4.0,0.9037941750038044,NONE
17.401335156,0.924484874753705,0.00526013633204091,4.0,0.9041498153488222,NONE
17.402245833,0.924484874753705,0.00526013633204091,4.0,0.9041498153488222,NONE
17.517799507,0.9239748471669583,0.005251771471219187,4.0,0.9036743976838391,NONE
17.517834089,0.9239748471669583,0.005251771471219187,4.0,0.9036743976838391,NONE
17.631412613,0.9233383246491852,0.005161882917697403,4.0,0.9033773405772336,NONE
17.631435031,0.9233383246491852,0.005161882917697403,4.0,0.9033773405772336,NONE
17.731124513,0.9233383246491852,0.005161882917697403,4.0,0.9033773405772336,NONE
17.731157084,0.9229567716394413,0.005235002903374577,4.0,0.9027256992315972,NONE
17.843715422,0.9229567716394413,0.005235002903374577,4.0,0.9027256992315972,NONE
17.843720319,0.9221325781291134,0.005537778680774655,4.0,0.9007821292115977,NONE
17.967683618,0.9216257065861674,0.005923759584068048,4.0,0.898852846771821,NONE
17.969069705,0.9216257065861674,0.005923759584068048,4.0,0.898852846771821,NONE
18.059762512,0.9216257065861674,0.005923759584068048,4.0,0.898852846771821,NONE
18.059940733,0.9212468275057034,0.005443238499126742,4.0,0.9002537696483073,NONE
18.202897535,0.9207419966594971,0.005119363167911162,4.0,0.9009568221608975,NONE
18.205503183,0.9207419966594971,0.005119363167911162,4.0,0.9009568221608975,NONE
18.314851942,0.9207419966594971,0.005119363167911162,4.0,0.9009568221608975,NONE
18.314885327,0.9201119518349717,0.00534473565370054,4.0,0.8994929651653321,NONE
18.406733323,0.9201119518349717,0.00534473565370054,4.0,0.8994929651653321,NONE
18.406750116,0.9196093342279558,0.005335991905623859,4.0,0.8990265488828898,NONE
18.54471755,0.9191386896425023,0.00558412603197784,4.0,0.8976320684076751,NONE
18.545612561,0.9191386896425023,0.00558412603197784,4.0,0.8976320684076751,NONE
18.634292982,0.9185427979683269,0.005786550557864663,4.0,0.8963029420528897,NONE
18.636384271,0.9185427979683269,0.005786550557864663,4.0,0.8963029420528897,NONE
18.770958086,0.9179175031896291,0.005228349482380749,4.0,0.8977468375545528,NONE
18.772052577,0.9179175031896291,0.005228349482380749,4.0,0.8977468375545528,NONE
18.86551891,0.9179175031896291,0.005228349482380749,4.0,0.8977468375545528,NONE
18.865535791,0.9174176717596376,0.005219677221145996,4.0,0.8972828880386973,NONE
18.981585972,0.9174176717596376,0.005219677221145996,4.0,0.8972828880386973,NONE
18.981588969,0.916949806370031,0.005153592251612689,4.0,0.8970564089487774,NONE
19.096807369,0.916949806370031,0.005153592251612689,4.0,0.8970564089487774,NONE
19.096840133,0.9163584603287317,0.005977499071496234,4.0,0.8934376731581035,NONE
19.192770543,0.9158614380754616,0.004727483910524052,4.0,0.8975700055079207,NONE
19.193108869,0.9158614380754616,0.004727483910524052,4.0,0.8975700055079207,NONE
19.306975463,0.9158614380754616,0.004727483910524052,4.0,0.8975700055079207,NONE
19.307026007,0.9153658619645096,0.005029008169098975,4.0,0.8959541697956909,NONE
19.416466391,0.9147475588799153,0.005404426095520632,4.0,0.8939497153467818,NONE
19.418567469,0.9147475588799153,0.005404426095520632,4.0,0.8939497153467818,NONE
19.540946306,0.9147475588799153,0.005404426095520632,4.0,0.8939497153467818,NONE
19.540989832,0.9142837689369606,0.005649105250412788,4.0,0.8925790724336404,NONE
19.636061887,0.9142837689369606,0.005649105250412788,4.0,0.8925790724336404,NONE
19.636079058,0.913790274863675,0.00525328309754015,4.0,0.8935508413613825,NONE
19.751118957,0.913790274863675,0.00525328309754015,4.0,0.8935508413613825,NONE
19.751234762,0.9132975896246666,0.004781632667662081,4.0,0.8948139866006602,NONE
19.873522744,0.9127135352370803,0.0055965577464829825,4.0,0.8912256940180964,NONE
19.875381711,0.9127135352370803,0.0055965577464829825,4.0,0.8912256940180964,NONE
19.966116576,0.9127135352370803,0.0055965577464829825,4.0,0.8912256940180964,NONE
19.96611997,0.9122229355935058,0.005127742566090867,4.0,0.8924684414076789,NONE
20.099545979,0.9116409762663211,0.005367546289780758,4.0,0.8909969417487758,NONE
20.101677187,0.9116409762663211,0.005367546289780758,4.0,0.8909969417487758,NONE
20.19479833,0.9116409762663211,0.005367546289780758,4.0,0.8909969417487758,NONE
20.194883087,0.911152223022694,0.005205211498741654,4.0,0.8911117129739965,NONE
20.328667093,0.911152223022694,0.005205211498741654,4.0,0.8911117129739965,NONE
20.32870413,0.9105725826386654,0.005173948724767827,4.0,0.8906604364956047,NONE
20.422333217,0.9100854359605027,0.005620660384679968,4.0,0.8885341290282731,NONE
20.423462614,0.9100854359605027,0.005620660384679968,4.0,0.8885341290282731,NONE
20.517957395,0.9094778730121146,0.00492627126046661,4.0,0.8904906491032725,NONE
20.51855668,0.9094778730121146,0.00492627126046661,4.0,0.8904906491032725,NONE
20.653479241,0.9091139376378254,0.005298229095231361,4.0,0.8887559181244256,NONE
20.656726417,0.9091139376378254,0.005298229095231361,4.0,0.8887559181244256,NONE
20.745538251,0.9086299597101667,0.004835563816670407,4.0,0.8899853343427704,NONE
