time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
2.98770015,1.0,0.0,0.0,1.0,NONE
2.987783722,1.0,0.0,0.0,1.0,NONE
3.106084581,1.0,0.0,0.0,1.0,NONE
3.10610303,1.0,0.0,0.0,1.0,NONE
3.25109311,1.0,0.0,0.0,1.0,NONE
3.251605411,1.0,0.0,0.0,1.0,NONE
3.3634864,1.0,0.0,0.0,1.0,NONE
3.364435209,1.0,0.0,0.0,1.0,NONE
3.468803713,1.0,0.0,0.0,1.0,NONE
3.468815082,1.0,0.0,0.0,1.0,NONE
3.594948752,1.0,0.0,0.0,1.0,NONE
3.595415976,1.0,0.0,0.0,1.0,NONE
3.714832189,1.0,0.0,0.0,1.0,NONE
3.71487228,1.0,0.0,0.0,1.0,NONE
3.807063366,1.0,0.0,0.0,1.0,NONE
3.807109338,1.0,0.0,0.0,1.0,NONE
3.963787619,1.0,0.0,0.0,1.0,NONE
3.963877968,1.0,0.0,0.0,1.0,NONE
4.056547774,1.0,0.0,0.0,1.0,NONE
4.056984958,1.0,0.0,0.0,1.0,NONE
4.153210779,1.0,0.0,0.0,1.0,NONE
4.15414229,1.0,0.0,0.0,1.0,NONE
4.304175343,1.0,0.0,0.0,1.0,NONE
4.304189105,1.0,0.0,0.0,1.0,NONE
4.402202856,1.0,0.0,0.0,1.0,NONE
4.40355769,1.0,0.0,0.0,1.0,NONE
4.516213969,1.0,0.0,0.0,1.0,NONE
4.518093446,1.0,0.0,0.0,1.0,NONE
4.630337426,1.0,0.0,0.0,1.0,NONE
4.630375223,1.0,0.0,0.0,1.0,NONE
4.74434819,1.0,0.0,0.0,1.0,NONE
4.744927511,1.0,0.0,0.0,1.0,NONE
4.835668113,1.0,0.0,0.0,1.0,NONE
4.836508287,1.0,0.0,0.0,1.0,NONE
4.978632831,1.0,0.0,0.0,1.0,NONE
4.980305201,1.0,0.0,0.0,1.0,NONE
5.074533639,1.0,0.0,0.0,1.0,NONE
5.07493453,1.0,0.0,0.0,1.0,NONE
5.168454031,1.0,0.0,0.0,1.0,NONE
5.170030766,1.0,0.0,0.0,1.0,NONE
5.315389855,1.0,0.0,0.0,1.0,NONE
5.316335636,1.0,0.0,0.0,1.0,NONE
5.405277311,1.0,0.0,0.0,1.0,NONE
5.405982558,1.0,0.0,0.0,1.0,NONE
5.540377102,1.0,0.0,0.0,1.0,NONE
5.540393755,1.0,0.0,0.0,1.0,NONE
5.652234736,1.0,0.0,0.0,1.0,NONE
5.652541287,1.0,0.0,0.0,1.0,NONE
5.768731128,1.0,0.0,0.0,1.0,NONE
5.769322491,1.0,0.0,0.0,1.0,NONE
5.885412105,1.0,0.0,0.0,1.0,NONE
5.885444115,1.0,0.0,0.0,1.0,NONE
6.018194427,1.0,0.0,0.0,1.0,NONE
6.02135825,1.0,0.0,0.0,1.0,NONE
6.113896294,1.0,0.0,0.0,1.0,NONE
6.115293274,1.0,0.0,0.0,1.0,NONE
6.208845673,1.0,0.0,0.0,1.0,NONE
6.209330911,1.0,0.0,0.0,1.0,NONE
6.369668614,1.0,0.0,0.0,1.0,NONE
6.36967709,1.0,0.0,0.0,1.0,NONE
6.460914285,1.0,0.0,0.0,1.0,NONE
6.462684318,1.0,0.0,0.0,1.0,NONE
6.597041023,1.0,0.0,0.0,1.0,NONE
6.598279248,1.0,0.0,0.0,1.0,NONE
6.708628815,1.0,0.0,0.0,1.0,NONE
6.709100392,1.0,0.0,0.0,1.0,NONE
6.819859041,1.0,0.0,0.0,1.0,NONE
6.819868813,1.0,0.0,0.0,1.0,NONE
6.934869053,1.0,0.0,0.0,1.0,NONE
6.935827931,1.0,0.0,0.0,1.0,NONE
7.066962169,1.0,0.0,0.0,1.0,NONE
7.067004848,1.0,0.0,0.0,1.0,NONE
7.160925029,1.0,0.0,0.0,1.0,NONE
7.160930813,1.0,0.0,0.0,1.0,NONE
7.259361589,1.0,0.0,0.0,1.0,NONE
7.259377145,1.0,0.0,0.0,1.0,NONE
7.389057012,1.0,0.0,0.0,1.0,NONE
7.389597179,1.0,0.0,0.0,1.0,NONE
7.481673295,1.0,0.0,0.0,1.0,NONE
7.481695532,1.0,0.0,0.0,1.0,NONE
7.617199266,1.0,0.0,0.0,1.0,NONE
7.617833865,1.0,0.0,0.0,1.0,NONE
7.726182786,1.0,0.0,0.0,1.0,NONE
7.727342892,1.0,0.0,0.0,1.0,NONE
7.846874432,1.0,0.0,0.0,1.0,NONE
7.846902751,1.0,0.0,0.0,1.0,NONE
7.956936626,1.0,0.0,0.0,1.0,NONE
7.957412162,1.0,0.0,0.0,1.0,NONE
8.094041075,1.0,0.0,0.0,1.0,NONE
8.094058226,1.0,0.0,0.0,1.0,NONE
8.188070942,1.0,0.0,0.0,1.0,NONE
8.190109097,1.0,0.0,0.0,1.0,NONE
8.303249664,1.0,0.0,0.0,1.0,NONE
8.303252356,1.0,0.0,0.0,1.0,NONE
8.417815742,1.0,0.0,0.0,1.0,NONE
8.417849545,1.0,0.0,0.0,1.0,NONE
8.511529715,1.0,0.0,0.0,1.0,NONE
8.515055505,1.0,0.0,0.0,1.0,NONE
8.65648565,1.0,0.0,0.0,1.0,NONE
8.656512573,1.0,0.0,0.0,1.0,NONE
8.765988348,1.0,0.0,0.0,1.0,NONE
8.766003405,1.0,0.0,0.0,1.0,NONE
8.892567132,1.0,0.0,0.0,1.0,NONE
8.892580864,1.0,0.0,0.0,1.0,NONE
9.007116571,1.0,0.0,0.0,1.0,NONE
9.008314779,1.0,0.0,0.0,1.0,NONE
9.123415008,1.0,0.0,0.0,1.0,NONE
9.123760829,1.0,0.0,0.0,1.0,NONE
9.265017567,1.0,0.0,0.0,1.0,NONE
9.265034126,1.0,0.0,0.0,1.0,NONE
9.356077209,1.0,0.0,0.0,1.0,NONE
9.356090032,1.0,0.0,0.0,1.0,NONE
9.493129163,0.9998744130134583,0.0006280000088736415,4.0,0.9973624129779637,NONE
9.494350796,0.9998744130134583,0.0006280000088736415,4.0,0.9973624129779637,NONE
9.587306649,0.9998744130134583,0.0006280000088736415,4.0,0.9973624129779637,NONE
9.587932055,0.99924635887146,0.0031399999279528856,4.0,0.9866863591596484,NONE
9.725361435,0.9977391958236694,0.008477999828755856,4.0,0.963827196508646,NONE
9.725436758,0.9977391958236694,0.008477999828755856,4.0,0.963827196508646,NONE
9.837623463,0.9977391958236694,0.008477999828755856,4.0,0.963827196508646,NONE
9.837802906,0.9956039786338806,0.014758000150322914,4.0,0.936571978032589,NONE
9.955894062,0.9932175874710083,0.02260800078511238,4.0,0.9027855843305588,NONE
9.955937511,0.9932175874710083,0.02260800078511238,4.0,0.9027855843305588,NONE
10.068918797,0.9932175874710083,0.02260800078511238,4.0,0.9027855843305588,NONE
10.071257394,0.9902032017707825,0.02449199929833412,4.0,0.892235204577446,NONE
10.206340825,0.9876911640167236,0.02386399917304516,4.0,0.892235167324543,NONE
10.207747229,0.9876911640167236,0.02386399917304516,4.0,0.892235167324543,NONE
10.304179503,0.9851791858673096,0.025119999423623085,4.0,0.8846991881728172,NONE
10.304960379,0.9851791858673096,0.025119999423623085,4.0,0.8846991881728172,NONE
10.398668255,0.9851791858673096,0.025119999423623085,4.0,0.8846991881728172,NONE
10.399756098,0.9817879796028137,0.029516000300645828,4.0,0.8637239784002304,NONE
10.537064513,0.9797784090042114,0.02574799954891205,4.0,0.8767864108085632,NONE
10.539419038,0.9797784090042114,0.02574799954891205,4.0,0.8767864108085632,NONE
10.629220214,0.9797784090042114,0.02574799954891205,4.0,0.8767864108085632,NONE
10.631490763,0.9767639636993408,0.02637599967420101,4.0,0.8712599650025368,NONE
10.767672926,0.973749577999115,0.02386399917304516,4.0,0.8782935813069344,NONE
10.767688854,0.973749577999115,0.02386399917304516,4.0,0.8782935813069344,NONE
10.87953247,0.9707351922988892,0.02763199992477894,4.0,0.8602071925997734,NONE
10.880380117,0.9707351922988892,0.02763199992477894,4.0,0.8602071925997734,NONE
10.999801181,0.9707351922988892,0.02763199992477894,4.0,0.8602071925997734,NONE
11.000169837,0.9682232141494751,0.028888000175356865,4.0,0.8526712134480476,NONE
11.110860634,0.9652087688446045,0.025119999423623085,4.0,0.8647287711501122,NONE
11.112371198,0.9652087688446045,0.025119999423623085,4.0,0.8647287711501122,NONE
11.258088767,0.9626967906951904,0.02637599967420101,4.0,0.8571927919983864,NONE
11.258106887,0.9626967906951904,0.02637599967420101,4.0,0.8571927919983864,NONE
11.355996796,0.9596824049949646,0.02386399917304516,4.0,0.864226408302784,NONE
11.356017433,0.9596824049949646,0.02386399917304516,4.0,0.864226408302784,NONE
11.453485733,0.9596824049949646,0.02386399917304516,4.0,0.864226408302784,NONE
11.453790363,0.9577983617782593,0.02574799954891205,4.0,0.8548063635826111,NONE
11.586828653,0.9542815685272217,0.027003999799489975,4.0,0.8462655693292618,NONE
11.586891371,0.9542815685272217,0.027003999799489975,4.0,0.8462655693292618,NONE
11.678616002,0.9542815685272217,0.027003999799489975,4.0,0.8462655693292618,NONE
11.679767273,0.9522719979286194,0.025119999423623085,4.0,0.851792000234127,NONE
11.825597399,0.9487551748752594,0.02637599967420101,4.0,0.8432511761784554,NONE
11.825660845,0.9487551748752594,0.02637599967420101,4.0,0.8432511761784554,NONE
11.937623981,0.9457407891750336,0.028888000175356865,4.0,0.8301887884736061,NONE
11.937636851,0.9457407891750336,0.028888000175356865,4.0,0.8301887884736061,NONE
12.037369349,0.9437311887741089,0.02763199992477894,4.0,0.8332031890749931,NONE
12.037440437,0.9437311887741089,0.02763199992477894,4.0,0.8332031890749931,NONE
12.194322778,0.9437311887741089,0.02763199992477894,4.0,0.8332031890749931,NONE
12.19535853,0.9417843818664576,0.021037538912851376,4.0,0.8576344070022133,NONE
12.307189746,0.9417843818664576,0.021037538912851376,4.0,0.8576344070022133,NONE
12.308809987,0.9417843222649274,0.009875965318765617,4.0,0.9022830959361261,NONE
12.426678646,0.9417843222649274,0.009875965318765617,4.0,0.9022830959361261,NONE
12.428647087,0.9417216479792929,0.0001561924472056785,4.0,0.9410968803404731,NONE
12.519507785,0.9417216479792929,0.0001561924472056785,4.0,0.9410968803404731,NONE
12.524254266,0.9417216479792929,0.00015513208804145167,4.0,0.9411011245833295,NONE
12.657087256,0.9417216479792929,0.0,0.0,0.9417216479792929,NONE
12.657135218,0.9417216479792929,0.0,0.0,0.9417216479792929,NONE
12.749474658,0.9417216479792929,0.0,0.0,0.9417216479792929,NONE
12.750029797,0.9417830408334665,0.0,0.0,0.9417830408334665,NONE
12.888181787,0.9417227804857686,0.00015039138568072533,4.0,0.9411212322112298,NONE
12.888192937,0.9417227804857686,0.00015039138568072533,4.0,0.9411212322112298,NONE
13.001447972,0.9417227804857686,0.00015039138568072533,4.0,0.9411212322112298,NONE
13.004367264,0.9417227804857686,0.0002955914496159124,4.0,0.940540510136236,NONE
13.116814131,0.9417227804857686,0.0002906319767161618,4.0,0.9405603727545628,NONE
13.117940705,0.9417227804857686,0.0002906319767161618,4.0,0.9405603727545628,NONE
13.232381879,0.9417796435211268,0.0,0.0,0.9417796435211268,NONE
13.23243421,0.9417796435211268,0.0,0.0,0.9417796435211268,NONE
13.366377907,0.9417796435211268,0.0,0.0,0.9417796435211268,NONE
13.369125541,0.9417796435211268,0.0,0.0,0.9417796435211268,NONE
13.462895028,0.9417247474715332,0.0,0.0,0.9417247474715332,NONE
13.463723486,0.9417247474715332,0.0,0.0,0.9417247474715332,NONE
13.557087784,0.9417247474715332,0.0,0.0,0.9417247474715332,NONE
13.558553155,0.9417247474715332,0.00012996783279971286,4.0,0.9412049420759286,NONE
13.697805596,0.9417247474715332,0.00012996783279971286,4.0,0.9412049420759286,NONE
13.697821566,0.9417247474715332,0.0,0.0,0.9417247474715332,NONE
13.787494664,0.9417742495151182,0.0,0.0,0.9417742495151182,NONE
13.787538759,0.9417742495151182,0.0,0.0,0.9417742495151182,NONE
13.92893099,0.9417742495151182,0.0,0.0,0.9417742495151182,NONE
13.928968721,0.9417276681424426,0.0,0.0,0.9417276681424426,NONE
14.036975121,0.9417276681424426,0.00010905174844691567,4.0,0.9412915695674956,NONE
14.038401397,0.9417276681424426,0.00010905174844691567,4.0,0.9412915695674956,NONE
14.163285176,0.9417276681424426,0.00010905174844691567,4.0,0.9412915695674956,NONE
14.164620334,0.9417276681424426,0.00010396448010708683,4.0,0.9413119278483868,NONE
14.280695382,0.9417673057974352,0.0,0.0,0.9417673057974352,NONE
14.280780479,0.9417673057974352,0.0,0.0,0.9417673057974352,NONE
14.413354989,0.9417673057974352,0.0,0.0,0.9417673057974352,NONE
14.415076294,0.9417313338713306,8.924725518664157e-05,4.0,0.9413744866341537,NONE
14.511854321,0.9417313338713306,8.924725518664157e-05,4.0,0.9413744866341537,NONE
14.515475052,0.9417313338713306,0.0001692678588536379,4.0,0.9410548570402907,NONE
14.60757235,0.9416300817085799,0.00042159843673896116,4.0,0.9399474199201658,NONE
14.60758379,0.9416300817085799,0.00042159843673896116,4.0,0.9399474199201658,NONE
14.741124872,0.9416300817085799,0.00042159843673896116,4.0,0.9399474199201658,NONE
14.742019192,0.9411243126934541,0.0021969984067574952,4.0,0.9324378727760174,NONE
14.832461902,0.9406186481803597,0.00454117827233701,4.0,0.9228983309448643,NONE
14.832476441,0.9406186481803597,0.00454117827233701,4.0,0.9228983309448643,NONE
14.978979259,0.9406186481803597,0.00454117827233701,4.0,0.9228983309448643,NONE
14.980079804,0.9398453438853406,0.006147788915504057,4.0,0.9160716000642193,NONE
15.089455977,0.9398453438853406,0.006147788915504057,4.0,0.9160716000642193,NONE
15.089964738,0.9393082509543454,0.005802657989825018,4.0,0.9168281061674128,NONE
15.195444485,0.9388723257105684,0.005943142673394774,4.0,0.9158769110647583,NONE
15.195476671,0.9388723257105684,0.005943142673394774,4.0,0.9158769110647583,NONE
15.326184525,0.9381360830630203,0.006182012950799954,4.0,0.9142551077118422,NONE
15.326208489,0.9381360830630203,0.006182012950799954,4.0,0.9142551077118422,NONE
15.437609981,0.9375012974640439,0.0053562030355599755,4.0,0.9167074240420824,NONE
15.439835938,0.9375012974640439,0.0053562030355599755,4.0,0.9167074240420824,NONE
15.560878428,0.9369676049645356,0.005181338604300519,4.0,0.9168349543364037,NONE
15.562999704,0.9369676049645356,0.005181338604300519,4.0,0.9168349543364037,NONE
15.653733393,0.936434416899803,0.005757987574987643,4.0,0.91413962687445,NONE
15.655486985,0.936434416899803,0.005757987574987643,4.0,0.91413962687445,NONE
15.793503095,0.9358024706318504,0.005893817848498053,4.0,0.9130119163049281,NONE
15.79356171,0.9358024706318504,0.005893817848498053,4.0,0.9130119163049281,NONE
15.884601669,0.9358024706318504,0.005893817848498053,4.0,0.9130119163049281,NONE
15.885224792,0.9352715798500373,0.005719407692618593,4.0,0.9131358028756803,NONE
16.020096916,0.9352715798500373,0.005719407692618593,4.0,0.9131358028756803,NONE
