time_s,x_m,y_m,yaw_rad,front_distance_m,left_distance_m,right_distance_m
0.0,-0.550000011920929,0.0,0.0,0.23373061418533325,inf,inf
0.063589007,-0.550000011920929,0.0,0.0,0.2331632524728775,inf,inf
0.177380107,-0.550000011920929,0.0,0.0,0.2330213487148285,inf,inf
0.290906312,-0.550000011920929,0.0,0.0,0.23640181124210358,inf,inf
0.4269871,-0.550000011920929,0.0,0.0,0.23578739166259766,inf,inf
0.541009397,-0.550000011920929,0.0,0.0,0.23814691603183746,inf,inf
0.662851285,-0.550000011920929,0.0,0.0,0.23424729704856873,inf,inf
0.783669675,-0.550000011920929,0.0,0.0,0.2375950664281845,inf,inf
0.89365639,-0.550000011920929,0.0,0.0,0.23621821403503418,inf,inf
1.013214898,-0.550000011920929,0.0,0.0,0.2344738095998764,inf,inf
1.125508431,-0.550000011920929,0.0,0.0,0.23313184082508087,inf,inf
1.239333203,-0.550000011920929,0.0,0.0,0.2366216778755188,inf,inf
1.353538586,-0.550000011920929,0.0,0.0,0.23308563232421875,inf,inf
1.486144649,-0.550000011920929,0.0,0.0,0.23525923490524292,inf,inf
1.600802743,-0.550000011920929,0.0,0.0,0.23752222955226898,inf,inf
1.73506495,-0.550000011920929,0.0,0.0,0.2357400357723236,inf,inf
1.851221348,-0.550000011920929,0.0,0.0,0.2362281084060669,inf,inf
1.98675154,-0.550000011920929,0.0,0.0,0.2340765744447708,inf,inf
2.103504948,-0.550000011920929,0.0,0.0,0.23648206889629364,inf,inf
2.237706906,-0.550000011920929,0.0,0.0,0.2326134443283081,inf,inf
2.353092379,-0.550000011920929,0.0,0.0,0.23877198994159698,inf,inf
2.489964505,-0.550000011920929,0.0,0.0,0.2386951744556427,inf,inf
2.603757837,-0.550000011920929,0.0,0.0,0.2355712503194809,inf,inf
2.727757232,-0.550000011920929,0.0,0.0,0.23393158614635468,inf,inf
2.843767089,-0.550000011920929,0.0,0.0,0.2376159131526947,inf,inf
2.96378844,-0.550000011920929,0.0,0.0,0.23399215936660767,inf,inf
3.066820859,-0.550000011920929,0.0,0.0,0.23993410170078278,inf,inf
3.178347894,-0.550000011920929,0.0,0.0,0.2345932275056839,inf,inf
3.292896106,-0.550000011920929,0.0,0.0,0.23824235796928406,inf,inf
3.401279361,-0.550000011920929,0.0,0.0,0.23584841191768646,inf,inf
3.517352412,-0.550000011920929,0.0,0.0,0.23459425568580627,inf,inf
3.620213826,-0.550000011920929,0.0,0.0,0.2396312803030014,inf,inf
3.722062015,-0.550000011920929,0.0,0.0,0.23743809759616852,inf,inf
3.838190538,-0.550000011920929,0.0,0.0,0.23755046725273132,inf,inf
3.951023568,-0.550000011920929,0.0,0.0,0.23494338989257812,inf,inf
4.062842982,-0.550000011920929,0.0,0.0,0.23609603941440582,inf,inf
4.170471262,-0.550000011920929,0.0,0.0,0.2389356642961502,inf,inf
4.28357598,-0.550000011920929,0.0,0.0,0.23865275084972382,inf,inf
4.4053575,-0.550000011920929,0.0,0.0,0.23548787832260132,inf,inf
4.522140477,-0.550000011920929,0.0,0.0,0.23267723619937897,inf,inf
4.658005338,-0.550000011920929,0.0,0.0,0.23985321819782257,inf,inf
4.771631443,-0.550000011920929,0.0,0.0,0.2372109293937683,inf,inf
4.909129439,-0.550000011920929,0.0,0.0,0.2377549409866333,inf,inf
5.024677791,-0.550000011920929,0.0,0.0,0.23562853038311005,inf,inf
5.163572171,-0.550000011920929,0.0,0.0,0.2354969084262848,inf,inf
5.280047012,-0.550000011920929,0.0,0.0,0.23399636149406433,inf,inf
5.412558266,-0.550000011920929,0.0,0.0,0.23879213631153107,inf,inf
5.527358227,-0.550000011920929,0.0,0.0,0.23887282609939575,inf,inf
5.663929633,-0.550000011920929,0.0,0.0,0.23331497609615326,inf,inf
5.778734985,-0.550000011920929,0.0,0.0,0.23367461562156677,inf,inf
5.905731262,-0.550000011920929,0.0,0.0,0.23778007924556732,inf,inf
6.02086908,-0.550000011920929,0.0,0.0,0.23697546124458313,inf,inf
6.160027711,-0.550000011920929,0.0,0.0,0.2381105273962021,inf,inf
6.276421415,-0.550000011920929,0.0,0.0,0.23890572786331177,inf,inf
6.408094636,-0.550000011920929,0.0,0.0,0.23767895996570587,inf,inf
6.524348341,-0.550000011920929,0.0,0.0,0.23428234457969666,inf,inf
6.658358934,-0.550000011920929,0.0,0.0,0.23286595940589905,inf,inf
6.773057051,-0.550000011920929,0.0,0.0,0.23528237640857697,inf,inf
6.906917502,-0.550000011920929,0.0,0.0,0.2369028478860855,inf,inf
7.007411964,-0.550000011920929,0.0,0.0,0.23933039605617523,inf,inf
7.118004801,-0.550000011920929,0.0,0.0,0.23525045812129974,inf,inf
7.235486654,-0.550000011920929,0.0,0.0,0.23937465250492096,inf,inf
7.346422087,-0.550000011920929,0.0,0.0,0.2352064549922943,inf,inf
7.464918527,-0.550000011920929,0.0,0.0,0.23301327228546143,inf,inf
7.576974247,-0.550000011920929,0.0,0.0,0.23280149698257446,inf,inf
7.694543399,-0.550000011920929,0.0,0.0,0.23436151444911957,inf,inf
7.80581331,-0.550000011920929,0.0,0.0,0.24166350066661835,inf,inf
7.909022006,-0.550000011920929,0.0,0.0,0.23308587074279785,inf,inf
8.022915166,-0.550000011920929,0.0,0.0,0.23475892841815948,inf,inf
8.154338006,-0.550000011920929,0.0,0.0,0.2336503267288208,inf,inf
8.254906235,-0.550000011920929,0.0,0.0,0.23699258267879486,inf,inf
8.367361013,-0.550000011920929,0.0,0.0,0.2343825399875641,inf,inf
8.481203175,-0.550000011920929,0.0,0.0,0.23479685187339783,inf,inf
8.596683115,-0.550000011920929,0.0,0.0,0.23609457910060883,inf,inf
8.703607664,-0.550000011920929,0.0,0.0,0.23340067267417908,inf,inf
8.816636515,-0.550000011920929,0.0,0.0,0.2404683381319046,inf,inf
8.950165063,-0.550000011920929,0.0,0.0,0.2360651195049286,inf,inf
9.068088281,-0.550000011920929,0.0,0.0,0.23392461240291595,inf,inf
9.20013872,-0.550000011920929,0.0,0.0,0.23948225378990173,inf,inf
9.313598005,-0.550000011920929,0.0,0.0,0.2383202612400055,inf,inf
9.430126382,-0.550000011920929,0.0,0.0,0.23676227033138275,inf,inf
9.533572868,-0.550000011920929,0.0,0.0,0.23359455168247223,inf,inf
9.645583309,-0.550000011920929,0.0,0.0,0.23470783233642578,inf,inf
9.761438062,-0.550000011920929,0.0,0.0,0.2330917865037918,inf,inf
9.872673047,-0.550000011920929,0.0,0.0,0.2377135306596756,inf,inf
9.986409305,-0.550000011920929,0.0,0.0,0.2385539412498474,inf,inf
10.103332257,-0.550000011920929,0.0,0.0,0.24015939235687256,inf,inf
10.215534269,-0.550000011920929,0.0,0.0,0.23845554888248444,inf,inf
10.316435348,-0.550000011920929,0.0,0.0,0.23802098631858826,inf,inf
10.430038302,-0.550000011920929,0.0,0.0,0.23585987091064453,inf,inf
10.563989857,-0.550000011920929,0.0,0.0,0.23184335231781006,inf,inf
10.680627601,-0.550000011920929,0.0,0.0,0.23881354928016663,inf,inf
10.812364472,-0.550000011920929,0.0,0.0,0.23934811353683472,inf,inf
10.928619268,-0.550000011920929,0.0,0.0,0.23588162660598755,inf,inf
11.060887333,-0.550000011920929,0.0,0.0,0.23055283725261688,inf,inf
11.178073257,-0.550000011920929,0.0,0.0,0.23836225271224976,inf,inf
11.311424854,-0.550000011920929,0.0,0.0,0.23695680499076843,inf,inf
11.411776086,-0.550000011920929,0.0,0.0,0.23713825643062592,inf,inf
11.52756577,-0.550000011920929,0.0,0.0,0.2347293198108673,inf,inf
11.637906294,-0.550000011920929,0.0,0.0,0.23723794519901276,inf,inf
11.750617587,-0.550000011920929,0.0,0.0,0.23665876686573029,inf,inf
11.867422146,-0.550000011920929,0.0,0.0,0.23514480888843536,inf,inf
11.980283179,-0.550000011920929,0.0,0.0,0.23677462339401245,inf,inf
12.097784268,-0.550000011920929,0.0,0.0,0.2377694696187973,inf,inf
12.210881699,-0.550000011920929,0.0,0.0,0.23561900854110718,inf,inf
12.327734395,-0.550000011920929,0.0,0.0,0.23710650205612183,inf,inf
12.443318902,-0.550000011920929,0.0,0.0,0.23808565735816956,inf,inf
12.577006338,-0.550000011920929,0.0,0.0,0.23402944207191467,inf,inf
12.692907743,-0.550000011920929,0.0,0.0,0.23708263039588928,inf,inf
12.826949153,-0.550000011920929,0.0,0.0,0.2378055453300476,inf,inf
12.944956103,-0.550000011920929,0.0,0.0,0.2340620756149292,inf,inf
13.074729838,-0.550000011920929,0.0,0.0,0.23760175704956055,inf,inf
13.187529939,-0.550000011920929,0.0,0.0,0.2390851378440857,inf,inf
13.310645639,-0.550000011920929,0.0,0.0,0.23588882386684418,inf,inf
13.419960173,-0.550000011920929,0.0,0.0,0.2384491115808487,inf,inf
13.534494957,-0.550000011920929,0.0,0.0,0.23526377975940704,inf,inf
13.653475597,-0.550000011920929,0.0,0.0,0.23726589977741241,inf,inf
13.763409722,-0.550000011920929,0.0,0.0,0.23537780344486237,inf,inf
13.882099131,-0.550000011920929,0.0,0.0,0.2374657690525055,inf,inf
13.99270322,-0.550000011920929,0.0,0.0,0.23438191413879395,inf,inf
14.105550588,-0.550000011920929,0.0,0.0,0.2377377152442932,inf,inf
14.215047289,-0.550000011920929,0.0,0.0,0.23850451409816742,inf,inf
14.326360771,-0.550000011920929,0.0,0.0,0.23355913162231445,inf,inf
14.430387227,-0.550000011920929,0.0,0.0,0.2377987653017044,inf,inf
14.546924758,-0.550000011920929,0.0,0.0,0.23626311123371124,inf,inf
14.666522357,-0.550000011920929,0.0,0.0,0.23632091283798218,inf,inf
14.770665006,-0.550000011920929,0.0,0.0,0.23503366112709045,inf,inf
14.881010167,-0.550000011920929,0.0,0.0,0.2356027513742447,inf,inf
14.994278898,-0.550000011920929,0.0,0.0,0.23672951757907867,inf,inf
15.106170243,-0.550000011920929,0.0,0.0,0.23704440891742706,inf,inf
15.217178997,-0.550000011920929,0.0,0.0,0.23474885523319244,inf,inf
15.324842285,-0.550000011920929,0.0,0.0,0.23532336950302124,inf,inf
15.440404192,-0.550000011920929,0.0,0.0,0.23649421334266663,inf,inf
15.557751481,-0.550000011920929,0.0,0.0,0.2386757731437683,inf,inf
15.660132224,-0.550000011920929,0.0,0.0,0.23381614685058594,inf,inf
15.770947175,-0.550000011920929,0.0,0.0,0.23478303849697113,inf,inf
15.887616937,-0.550000011920929,0.0,0.0,0.23365771770477295,inf,inf
15.998807858,-0.550000011920929,0.0,0.0,0.23470278084278107,inf,inf
16.111666061,-0.550000011920929,0.0,0.0,0.23384840786457062,inf,inf
16.228452123,-0.550000011920929,0.0,0.0,0.23803864419460297,inf,inf
16.341803821,-0.550000011920929,0.0,0.0,0.23890770971775055,inf,inf
16.457333296,-0.550000011920929,0.0,0.0,0.2343403548002243,inf,inf
16.567118432,-0.550000011920929,0.0,0.0,0.23938758671283722,inf,inf
16.684390288,-0.550000011920929,0.0,0.0,0.23679682612419128,inf,inf
16.797824172,-0.550000011920929,0.0,0.0,0.2369288057088852,inf,inf
16.910668044,-0.550000011920929,0.0,0.0,0.2371653914451599,inf,inf
17.028501097,-0.550000011920929,0.0,0.0,0.23493394255638123,inf,inf
17.159611277,-0.550000011920929,0.0,0.0,0.23319396376609802,inf,inf
17.275291224,-0.550000011920929,0.0,0.0,0.2389565110206604,inf,inf
17.408681139,-0.550000011920929,0.0,0.0,0.23631401360034943,inf,inf
17.521779847,-0.550000011920929,0.0,0.0,0.2347187101840973,inf,inf
17.655523668,-0.550000011920929,0.0,0.0,0.23673881590366364,inf,inf
17.770198294,-0.550000011920929,0.0,0.0,0.23635165393352509,inf,inf
17.907804735,-0.550000011920929,0.0,0.0,0.23107872903347015,inf,inf
18.022553537,-0.550000011920929,0.0,0.0,0.2347162514925003,inf,inf
18.158689757,-0.550000011920929,0.0,0.0,0.23232728242874146,inf,inf
18.272271541,-0.550000011920929,0.0,0.0,0.2370484620332718,inf,inf
18.373501843,-0.550000011920929,0.0,0.0,0.23577457666397095,inf,inf
