time_s,linear_mps,angular_rps
46.648837399,0.01,-0.45
46.656560624,0.01,-0.45
46.662349368,0.01,-0.45
46.675281273,0.01,-0.45
46.683414472,0.00921811809999781,-0.4187247239999124
46.697633498,0.007782806300000402,-0.3613122520000161
46.702820579,0.007226170599998341,-0.33904682399993363
46.715031628,0.006015195100000028,-0.3
46.723244623,0.006,-0.3
46.72913326,0.006,-0.3
46.738388991,0.006,-0.3
46.749705495,0.006,-0.3
46.759468394,0.006,-0.3
46.767365409,0.006,-0.3
46.773731717,0.006,-0.3
46.787412976,0.006,-0.3
46.791471826,0.006,-0.3
46.805812544,0.006,-0.3
46.814605603,0.006,-0.3
46.823195575,0.006,-0.3
46.83107169,0.006,-0.3
46.838454536,0.006,-0.3
46.847039708,0.006,-0.3
46.854750932,0.006,-0.3
46.860947741,0.006,-0.3
46.872645503,0.006,-0.3
46.878129158,0.006,-0.3
46.889711827,0.006,-0.3
46.900153469,0.006,-0.3
46.91028163,0.006,-0.3
46.915483202,0.006,-0.3
46.925119994,0.006,-0.3
46.9342026,0.006,-0.3
46.941860774,0.006,-0.3
46.947418981,0.006,-0.3
46.962722527,0.006,-0.3
46.965816521,0.006,-0.3
46.9774526,0.006,-0.3
46.987094227,0.006,-0.3
46.997059894,0.006,-0.3
47.002285459,0.006,-0.3
47.009241443,0.006,-0.3
47.017524297,0.006,-0.3
47.026225903,0.006,-0.3
47.033804867,0.006,-0.3
47.045819295,0.006,-0.3
47.052356927,0.006,-0.3
47.06850238,0.006,-0.3
47.084106264,0.006,-0.3
47.08784684,0.006,-0.3
47.094692811,0.006,-0.3
47.104799696,0.006,-0.3
47.112951033,0.006,-0.3
47.121145975,0.006,-0.3
47.126744487,0.006,-0.3
47.135244068,0.006,-0.3
47.147092775,0.006,-0.3
47.156287144,0.006,-0.3
47.16923209,0.006,-0.3
47.173665554,0.006,-0.3
47.179716424,0.006,-0.3
47.192252618,0.006,-0.3
47.196606072,0.006,-0.3
47.205443595,0.006,-0.3
47.213005357,0.006,-0.3
47.222375449,0.006,-0.3
47.230671504,0.006,-0.3
47.243050178,0.006,-0.3
47.24817863,0.006,-0.3
47.256782725,0.006,-0.3
47.261316301,0.006,-0.3
47.27034815,0.006,-0.3
47.279373998,0.006,-0.3
47.289500485,0.006,-0.3
47.298062874,0.006,-0.3
47.306978908,0.006,-0.3
47.31147418,0.006,-0.3
47.323286382,0.006,-0.3
47.332119606,0.006,-0.3
47.341013337,0.006,-0.3
47.347200124,0.006,-0.3
47.355409868,0.006,-0.3
47.365461846,0.006,-0.3
47.375284895,0.006,-0.3
47.384771702,0.006,-0.3
47.393525915,0.006,-0.3
47.400105052,0.006,-0.3
47.41377169,0.006,-0.3
47.421438265,0.006,-0.3
47.431248112,0.006,-0.3
47.437879856,0.006,-0.3
47.444845842,0.006,-0.3
47.454068515,0.006,-0.3
47.462797425,0.006,-0.3
47.472956517,0.006,-0.3
47.48037606,0.006,-0.3
47.486953597,0.006,-0.3
47.49940288,0.006,-0.3
47.507104059,0.006,-0.3
47.517398969,0.006,-0.3
47.522885767,0.006,-0.3
47.532158646,0.006,-0.3
47.541688258,0.006,-0.3
47.550536183,0.006,-0.3
47.55869032,0.006,-0.3
47.566897864,0.006,-0.3
47.573075449,0.006,-0.3
47.587868031,0.006,-0.3
47.605338553,0.006,-0.3
47.611561944,0.006,-0.3
47.617408488,0.006,-0.3
47.631234646,0.006,-0.3
47.638302345,0.006,-0.3
47.646795125,0.006,-0.3
47.651862169,0.006,-0.3
47.661802833,0.006,-0.3
47.670558947,0.006,-0.3
47.677958088,0.006396730450000859,-0.26826156399993123
47.686719602,0.006874506200000269,-0.23003950399997847
47.694856637,0.007281567949999385,-0.1974745640000492
47.702261579,0.007646134349999784,-0.16830925200001728
47.714323313,0.008189013349999413,-0.1248789320000469
47.720270469,0.008551904500001001,-0.09584763999991991
47.730360552,0.009045967349999046,-0.05632261200007632
47.740198403,0.009493244250000771,-0.02054045999993831
47.747948689,0.009927394449999611,0.0
47.7574736,0.01,0.0
47.766446942,0.01,0.0
47.773418628,0.01,0.0
47.783587121,0.01,0.0
47.788635964,0.01,0.0
47.796802302,0.01,0.0
47.805613623,0.01,0.0
47.813404314,0.01,0.0
47.826094027,0.01,0.0
47.834488095,0.01,0.0
47.845822036,0.01,0.0
47.861731047,0.01,0.0
47.87361134,0.01,0.0
47.879716407,0.01,0.0
47.889238903,0.01,0.0
47.902317647,0.01,0.0
47.909989811,0.01,0.0
47.92351381,0.01,0.0
47.929460557,0.01,0.0
47.938034534,0.01,0.0
47.947424814,0.01,0.0
47.960914509,0.01,0.0
47.970677236,0.01,0.0
47.978744649,0.01,0.0
47.983434138,0.01,0.0
47.996932834,0.01,0.0
48.003527563,0.01,0.0
48.016980853,0.01,0.0
48.024746829,0.01,0.0
48.032957261,0.01,0.0
48.04561025,0.01,0.0
48.056491918,0.01,0.0
48.07425965,0.01,0.0
48.081330138,0.01,0.0
48.094446086,0.01,0.0
48.108413041,0.01,0.0
48.121490584,0.01,0.0
48.144241943,0.01,0.0
48.151875502,0.01,0.0
48.168010629,0.01,0.0
48.17597333,0.01,0.0
48.196332888,0.01,0.0
48.217341428,0.01,0.0
48.222080323,0.01,0.0
48.231731536,0.01,0.0
48.24832382,0.01,0.0
48.25445219,0.01,0.0
48.264989914,0.01,0.0
48.272890607,0.01,0.0
48.285315668,0.01,0.0
48.29074435,0.01,0.0
48.302265298,0.01,0.0
48.308543287,0.01,0.0
48.318255007,0.01,0.0
48.32679718,0.01,0.0
48.333915574,0.01,0.0
48.339615191,0.01,0.0
48.354716488,0.01,0.0
48.360316392,0.01,0.0
48.376079972,0.01,0.0
48.382997641,0.01,0.0
48.395282785,0.01,0.0
48.400596553,0.01,0.0
48.412955605,0.01,0.0
48.418190663,0.01,0.0
48.427473529,0.01,0.0
48.436684687,0.01,0.0
48.445050538,0.01,0.0
48.454727254,0.01,0.0
48.463317933,0.01,0.0
48.471156118,0.01,0.0
48.48239873,0.01,0.0
48.48860071,0.01,0.0
48.5044422,0.01,0.0
48.509401423,0.01,0.0
48.522014208,0.01,0.0
48.527784633,0.01,0.0
48.54049423,0.01,0.0
48.545332138,0.01,0.0
48.558605105,0.01,0.0
48.564937801,0.01,0.0
48.573187938,0.01,0.0
48.582331286,0.01,0.0
48.589832929,0.01,0.0
48.595435733,0.01,0.0
48.606519026,0.01,0.0
48.612865923,0.01,0.0
48.624717512,0.01,0.0
48.631632081,0.01,0.0
48.643689696,0.01,0.0
48.651378462,0.01,0.0
48.664323288,0.01,0.0
48.669840381,0.01,0.0
48.679252164,0.01,0.0
48.686744505,0.01,0.0
48.694410669,0.01,0.0
48.701274431,0.01,0.0
48.713550173,0.01,0.0
48.718413084,0.01,0.0
48.731118181,0.01,0.0
48.737059927,0.01,0.0
48.751228307,0.01,0.0
48.75705804,0.01,0.0
48.767123105,0.01,0.0
48.775834199,0.01,0.0
48.78427566,0.01,0.0
48.789719244,0.01,0.0
48.803107226,0.01,0.0
48.810108105,0.01,0.0
48.821854681,0.01,0.0
48.82637895,0.01,0.0
48.839490897,0.01,0.0
48.845699777,0.01,0.0
48.856462625,0.01,0.0
48.866946927,0.01,0.0
48.873020181,0.01,0.0
48.884231072,0.01,0.0
48.894418537,0.01,0.0
48.899630084,0.01,0.0
48.909477206,0.01,0.0
48.914460625,0.01,0.0
48.926297494,0.01,0.0
48.933553795,0.01,0.0
48.94277604,0.01,0.0
48.952634264,0.01,0.0
48.960843083,0.01,0.0
48.970694706,0.01,0.0
48.97717811,0.01,0.0
48.98450922,0.01,0.0
48.998696382,0.01,0.0
49.003480275,0.01,0.0
49.013716846,0.01,0.0
49.020066234,0.01,0.0
49.02800932,0.01,0.0
49.040386357,0.01,0.0
49.050740242,0.01,0.0
49.06031183,0.01,0.0
49.068584257,0.01,0.0
49.074804629,0.01,0.0
49.084662153,0.01,0.0
49.093128104,0.01,0.0
49.108410901,0.01,0.0
49.113816572,0.01,0.0
49.124541704,0.01,0.0
49.132473788,0.01,0.0
49.142332312,0.01,0.0
49.15077126,0.01,0.0
49.158276391,0.01,0.0
49.164237631,0.01,0.0
49.175810968,0.01,0.0
49.180427941,0.01,0.0
49.193701889,0.01,0.0
49.199141564,0.01,0.0
49.209030892,0.01,0.0
49.221037582,0.01,0.0
49.22617702,0.01,0.0
49.232976564,0.01,0.0
49.243669792,0.01,0.0
49.251037606,0.01,0.0
49.261874052,0.01,0.0
49.268070421,0.01,0.01624341599995205
49.27620403,0.01,0.04094578500001944
49.283642854,0.01,0.06594638699993993
49.292584764,0.01,0.09186930599997822
49.297442567,0.01,0.10667254200001253
49.309022304,0.01,0.13851639599994314
49.314665605,0.01,0.15868339799999376
49.327400486,0.01,0.18
49.333833584,0.01,0.18
49.345903083,0.01,0.18
49.349860774,0.01,0.18
49.358806584,0.01,0.18
49.367210228,0.01,0.18
49.37625365,0.01,0.18
49.382993187,0.01,0.18
49.39687331,0.01,0.18
49.404278529,0.01,0.18
49.416218811,0.01,0.18
49.423305691,0.01,0.18
49.434301756,0.01,0.18
49.439507702,0.01,0.18
49.447970753,0.01,0.18
49.458370844,0.01,0.18
49.465791965,0.01,0.18
49.470002688,0.01,0.18
49.482931193,0.01,0.18
49.48822425,0.01,0.18
49.501486796,0.01,0.18
49.506931172,0.01,0.18
49.520716183,0.01,0.18
49.526687125,0.01,0.18
49.535379904,0.01,0.18
49.544304011,0.01,0.18
49.555055646,0.01,0.18
49.563388981,0.01,0.18
49.571418677,0.01,0.18
49.577272604,0.01,0.18
49.588853542,0.01,0.18
49.594655162,0.01,0.18
49.60583545,0.01,0.18
49.611948109,0.01,0.18
49.621687418,0.01,0.18
49.630016652,0.01,0.18
49.638935459,0.01,0.18
49.642791337,0.01,0.18
49.654874037,0.01,0.18
49.660690059,0.01,0.18
49.674670195,0.01,0.18
49.680787154,0.01,0.18
49.693364815,0.01,0.18
49.697960886,0.01,0.18
49.712082039,0.01,0.18
49.720550287,0.01,0.18
49.732839914,0.01,0.18
49.73720391,0.01,0.18
49.748689175,0.01,0.18
49.755060878,0.01,0.18
49.76468523,0.01,0.18
49.769073925,0.01,0.18
49.780099311,0.01,0.18
49.788313928,0.01,0.18
49.800664453,0.01,0.18
49.806270591,0.01,0.18
49.814286318,0.01,0.18
49.824674633,0.01,0.18
49.833821307,0.01,0.18
49.84405453,0.01,0.18
49.852693527,0.01,0.18
49.860291863,0.01,0.18
49.871361931,0.01,0.18
49.878611482,0.01,0.18
49.893169382,0.01,0.18
49.898785612,0.01,0.18
49.91276814,0.01,0.18
49.918300273,0.01,0.18
49.930815572,0.01,0.18
49.93624501,0.01,0.18
49.946061138,0.01,0.18
49.956857819,0.01,0.18
49.966834939,0.01,0.18
49.976466976,0.01,0.18
49.987274456,0.01,0.18
49.993146774,0.01,0.18
50.001406177,0.01,0.18
50.008356842,0.01,0.18
50.019995582,0.01,0.18
50.025918098,0.01,0.18
50.03708796,0.01,0.18
50.0425031,0.01,0.18
50.053256983,0.01,0.18
50.061974764,0.01,0.18
50.070715743,0.01,0.18
50.080099592,0.01,0.18
50.090676183,0.01,0.18
50.096799089,0.01,0.18
50.109701168,0.01,0.18
50.116119059,0.01,0.18
50.126897041,0.01,0.18
50.132082492,0.01,0.18
50.14126915,0.01,0.18
50.148590898,0.01,0.18
50.15832493,0.01,0.18
50.167807574,0.01,0.18
50.177272218,0.01,0.18
50.182713857,0.01,0.18
50.195049963,0.01,0.18
50.200208515,0.01,0.18
50.212710814,0.01,0.18
50.218837719,0.01,0.18
50.226867433,0.01,0.18
50.235323026,0.01,0.18
50.245078657,0.01,0.18
50.248693683,0.01,0.18
50.259078084,0.01,0.18
50.265904356,0.01,0.18
50.277922078,0.01,0.18
50.285267024,0.01,0.18
50.298840272,0.01,0.18
50.306895584,0.01,0.18
50.315119689,0.01,0.18
50.324892019,0.01,0.18
50.334678648,0.01,0.18
50.342372678,0.01,0.18
50.351292349,0.01,0.18
50.35834151,0.01,0.18
50.367931849,0.01,0.18
50.374191048,0.01,0.18
50.385663196,0.01,0.18
50.393004743,0.01,0.18
50.402686077,0.01,0.18
50.412565702,0.01,0.18
50.422115543,0.01,0.18
50.430466041,0.01,0.18
50.437751291,0.01,0.18
50.446160286,0.01,0.18
50.456075609,0.01,0.18
50.463018675,0.01,0.18
50.473278082,0.01,0.18
50.478483032,0.01,0.18
50.487202812,0.01,0.18
50.496634359,0.01,0.18
50.505067953,0.01,0.18
50.511615538,0.01,0.18
50.521638856,0.01,0.18
50.527571371,0.01,0.18
50.538439748,0.01,0.18
50.5436063,0.01,0.18
50.552929551,0.01,0.18
50.563119661,0.01,0.18
50.572639103,0.01,0.18
50.581758365,0.01,0.18
50.591534994,0.01,0.18
50.597675199,0.01,0.18
50.613119456,0.01,0.18
50.619804235,0.01,0.18
50.632135542,0.01,0.18
50.637209098,0.01,0.18
50.649254418,0.01,0.18
50.655237831,0.01,0.18
50.661820414,0.01,0.18
50.670691687,0.01,0.18
50.682059041,0.01,0.18
50.690128553,0.01,0.18
50.700960232,0.01,0.18
50.705713403,0.01,0.18
50.719600035,0.01,0.18
50.725930031,0.01,0.18
50.736641616,0.01,0.18
50.741650775,0.01,0.18
50.749380303,0.01,0.18
50.761671812,0.01,0.18
50.768804469,0.01,0.18
50.779839138,0.01,0.18
50.788601417,0.01,0.18
50.799039215,0.01,0.18
50.809576108,0.01,0.18
50.819681722,0.01,0.18
50.827439649,0.01,0.18
50.832262417,0.01,0.18
50.843348984,0.01,0.18
50.848185551,0.01,0.18
50.857295607,0.01,0.18
50.865497801,0.01,0.18
50.873723893,0.01,0.18
50.878326765,0.01,0.18
50.893193828,0.01,0.18
50.898634359,0.01,0.18
50.910501771,0.01,0.18
50.917331932,0.01,0.18
50.929542627,0.01,0.18
50.936825066,0.01,0.18
50.947727926,0.01,0.18
50.953543538,0.01,0.18
50.962950771,0.01,0.18
50.973777135,0.01,0.18
50.982128121,0.01,0.18
50.993108177,0.01,0.18
50.999999036,0.01,0.18
51.006053735,0.01,0.18
51.017753956,0.01,0.18
51.023169887,0.01,0.18
51.035280287,0.01,0.18
51.041263091,0.01,0.18
51.048832016,0.01,0.18
51.057338694,0.01,0.18
51.066178956,0.01,0.18
51.070491342,0.01,0.18
51.082135365,0.01,0.18
51.0874931,0.01,0.18
51.098545852,0.01,0.18
51.103279817,0.01,0.18
51.110835643,0.01,0.18
51.121328923,0.01,0.18
51.133854202,0.01,0.18
51.139600117,0.01,0.18
51.151362434,0.01,0.18
51.156050702,0.01,0.18
51.167074556,0.01,0.18
51.17587782,0.01,0.18
51.186922472,0.01,0.18
51.191453748,0.01,0.18
51.207973829,0.01,0.1411731600761414
51.219376064,0.01,0.1411731600761414
51.233135882,0.01,0.1411731600761414
51.239353574,0.01,0.1411731600761414
51.251962049,0.01,0.1411731600761414
51.256881105,0.01,0.1411731600761414
51.265189394,0.01,0.1411731600761414
51.275090203,0.01,0.1411731600761414
51.284115456,0.01,0.1411731600761414
51.292255752,0.01,0.1411731600761414
51.300154161,0.01,0.10908235207612055
51.306539145,0.01,0.08251446807626056
51.322544651,0.01,0.08117457032203675
51.325385211,0.01,0.08117457032203675
51.338132279,0.01,0.08117457032203675
51.343823697,0.01,0.08117457032203675
51.357543017,0.01,0.08117457032203675
51.361466723,0.01,0.08117457032203675
51.371436428,0.01,0.08117457032203675
51.381136248,0.01,0.08117457032203675
51.389049456,0.01,0.08117457032203675
51.397984413,0.01,0.08117457032203675
51.40773283,0.01,0.04409280632198716
51.413554741,0.010303949899998202,0.04632244631648064
51.424731987,0.010852927700000806,0.04632244631648064
51.4305392,0.011145633199999453,0.04632244631648064
51.441362563,0.011703390549999996,0.04632244631648064
51.4466724,0.01195573805000038,0.04632244631648064
51.456694003,0.012459003100000247,0.04632244631648064
51.467097288,0.012971237750000458,0.04632244631648064
51.474956998,0.013354228749998358,0.04632244631648064
51.484829609,0.013875222950000536,0.04632244631648064
51.493796765,0.01428031784999803,0.04632244631648064
51.500636826,0.014633795350000015,0.04632244631648064
51.511437191,0.015,0.01544081512838602
51.520771128,0.015,0.01544081512838602
51.53242725,0.015,0.01544081512838602
51.53504812,0.015,0.01544081512838602
51.543436305,0.015,0.01544081512838602
51.552543653,0.015,0.01544081512838602
51.558915838,0.015,0.01544081512838602
51.56412348,0.015,0.01544081512838602
51.57621598,0.015,0.01544081512838602
51.581707008,0.015,0.01544081512838602
51.593855506,0.015,0.01544081512838602
51.600075898,0.015,0.01544081512838602
51.60791381,0.015,0.002205830765888095
51.616886265,0.015,0.002205830765888095
51.625086658,0.015,0.002205830765888095
51.629729828,0.015,0.002205830765888095
51.641967122,0.015,0.002205830765888095
51.646930976,0.015,0.002205830765888095
51.658251715,0.015,0.002205830765888095
51.664768092,0.015,0.002205830765888095
51.674465611,0.015,0.002205830765888095
51.68499189,0.015,0.002205830765888095
51.692925997,0.015,0.002205830765888095
51.702059144,0.015,0.002205830765888095
51.709492676,0.015,0.002205830765888095
51.715924557,0.015,0.002205830765888095
51.729818568,0.015,0.002205830765888095
51.736063759,0.015,0.002205830765888095
51.747363999,0.015,0.002205830765888095
51.754474647,0.015,0.002205830765888095
51.767065323,0.015,0.002205830765888095
51.774006879,0.015,0.002205830765888095
51.782172974,0.015,0.002205830765888095
51.791562809,0.015,0.002205830765888095
51.800301276,0.015,0.002205830765888095
51.810792256,0.015,5.190292640122607e-15
51.820707564,0.015,5.190292640122607e-15
51.827272239,0.015,5.190292640122607e-15
51.839478634,0.015,5.190292640122607e-15
51.846288997,0.015,5.190292640122607e-15
51.858118304,0.015,5.190292640122607e-15
51.863246342,0.015,5.190292640122607e-15
51.872242384,0.015,5.190292640122607e-15
51.880590658,0.015,5.190292640122607e-15
51.89034686,0.015,5.190292640122607e-15
51.900335451,0.015,5.190292640122607e-15
51.909634077,0.015,5.190292640122607e-15
51.91565597,0.015,5.190292640122607e-15
51.926676008,0.015,5.190292640122607e-15
51.931882742,0.015,5.190292640122607e-15
51.945171865,0.015,5.190292640122607e-15
51.95212521,0.015,5.190292640122607e-15
51.964835162,0.015,5.190292640122607e-15
51.970985848,0.015,5.190292640122607e-15
51.980498163,0.015,5.190292640122607e-15
51.988898635,0.015,5.190292640122607e-15
51.997909875,0.015,5.190292640122607e-15
52.007636679,0.015,5.190292640122607e-15
52.01820444,0.015,-0.002205830765888095
52.022982297,0.015,-0.002205830765888095
52.035503458,0.015,-0.002205830765888095
52.042195417,0.015,-0.002205830765888095
52.057008261,0.015,-0.002205830765888095
52.060078105,0.015,-0.002205830765888095
52.069599019,0.015,-0.002205830765888095
52.08018258,0.015,-0.002205830765888095
52.087931484,0.015,-0.002205830765888095
52.098276957,0.015,-0.002205830765888095
52.106499438,0.015,-0.002205830765888095
52.113528779,0.015,5.190292640122607e-15
52.128729904,0.015,5.190292640122607e-15
52.134478711,0.015,5.190292640122607e-15
52.146040121,0.015,5.190292640122607e-15
52.151385349,0.015,5.190292640122607e-15
52.164788765,0.015,5.190292640122607e-15
52.169374831,0.015,5.190292640122607e-15
52.177799602,0.015,5.190292640122607e-15
52.188642249,0.015,5.190292640122607e-15
52.200589939,0.015,5.190292640122607e-15
52.206907117,0.015,5.190292640122607e-15
52.216023352,0.015,5.190292640122607e-15
52.221406378,0.015,5.190292640122607e-15
52.234268022,0.015,5.190292640122607e-15
52.239723344,0.015,5.190292640122607e-15
52.252386498,0.015,5.190292640122607e-15
52.25998891,0.015,5.190292640122607e-15
52.272688163,0.015,5.190292640122607e-15
52.277920296,0.015,5.190292640122607e-15
52.288260069,0.015,5.190292640122607e-15
52.298335455,0.015,5.190292640122607e-15
52.306094859,0.015,5.190292640122607e-15
52.313487782,0.015,5.190292640122607e-15
52.324448323,0.015,0.002205830765888095
52.33118428,0.015,0.002205830765888095
52.345842532,0.015,0.002205830765888095
52.352870074,0.015,0.002205830765888095
52.366859861,0.015,0.002205830765888095
52.371468926,0.015,0.002205830765888095
52.384646054,0.015,0.002205830765888095
52.389655998,0.015,0.002205830765888095
52.39687503,0.015,0.002205830765888095
52.406821123,0.015,0.002205830765888095
52.416550627,0.015,0.002205830765888095
52.428030041,0.015,5.190292640122607e-15
52.437942136,0.015,5.190292640122607e-15
52.449517045,0.015,5.190292640122607e-15
52.457822922,0.015,5.190292640122607e-15
52.461532433,0.015,5.190292640122607e-15
52.472217188,0.015,5.190292640122607e-15
52.479419321,0.015,5.190292640122607e-15
52.495468802,0.015,5.190292640122607e-15
52.499082618,0.015,5.190292640122607e-15
52.513701272,0.015,5.190292640122607e-15
52.517639672,0.015,5.190292640122607e-15
52.525487671,0.015,-0.002205830765888095
52.534637505,0.015,-0.002205830765888095
52.543299363,0.015,-0.002205830765888095
52.551627138,0.015,-0.002205830765888095
52.564317591,0.015,-0.002205830765888095
52.572792359,0.015,-0.002205830765888095
52.584431465,0.015,-0.002205830765888095
52.595051024,0.015,-0.002205830765888095
52.605259403,0.015,-0.002205830765888095
52.611391191,0.015,-0.002205830765888095
52.624562919,0.015,5.190292640122607e-15
52.629711556,0.015,5.190292640122607e-15
52.637895839,0.015,5.190292640122607e-15
52.64631911,0.015,5.190292640122607e-15
52.654420496,0.015,5.190292640122607e-15
52.659380543,0.015,5.190292640122607e-15
52.670465078,0.015,5.190292640122607e-15
52.675395627,0.015,5.190292640122607e-15
52.687819693,0.015,5.190292640122607e-15
52.692952231,0.015,5.190292640122607e-15
52.704319752,0.015,5.190292640122607e-15
52.711970462,0.015,5.190292640122607e-15
52.722516524,0.015,5.190292640122607e-15
52.731951543,0.015,5.190292640122607e-15
52.744067425,0.015,5.190292640122607e-15
52.751908925,0.015,5.190292640122607e-15
52.76338674,0.015,5.190292640122607e-15
52.769421532,0.015,5.190292640122607e-15
52.780933845,0.015,5.190292640122607e-15
52.786054184,0.015,5.190292640122607e-15
52.797971176,0.015,5.190292640122607e-15
52.804141061,0.015,5.190292640122607e-15
52.8131977,0.015,5.190292640122607e-15
52.822035649,0.015,5.190292640122607e-15
52.830660209,0.015,5.190292640122607e-15
52.840675998,0.015,5.190292640122607e-15
52.851104067,0.015,5.190292640122607e-15
52.857609029,0.015,5.190292640122607e-15
52.869957282,0.015,5.190292640122607e-15
52.87590967,0.015,5.190292640122607e-15
52.887152181,0.015,5.190292640122607e-15
52.895001969,0.015,5.190292640122607e-15
52.907619008,0.015,5.190292640122607e-15
52.912012978,0.015,5.190292640122607e-15
52.921792165,0.015,5.190292640122607e-15
52.931015182,0.015,5.190292640122607e-15
52.938999563,0.015,5.190292640122607e-15
52.944082497,0.015,5.190292640122607e-15
52.955795283,0.015,5.190292640122607e-15
52.963694969,0.015,5.190292640122607e-15
52.973431359,0.015,5.190292640122607e-15
52.979419345,0.015,5.190292640122607e-15
52.988221784,0.015,5.190292640122607e-15
52.995566199,0.015,5.190292640122607e-15
53.005005804,0.015,5.190292640122607e-15
53.008819304,0.015,5.190292640122607e-15
53.024291093,0.015,5.190292640122607e-15
53.031579611,0.015,5.190292640122607e-15
53.045618775,0.015,5.190292640122607e-15
53.048632717,0.015,5.190292640122607e-15
53.061438646,0.015,5.190292640122607e-15
53.065616427,0.015,5.190292640122607e-15
53.073529812,0.015,5.190292640122607e-15
53.083080312,0.015,5.190292640122607e-15
53.092938395,0.015,5.190292640122607e-15
53.102169811,0.015,5.190292640122607e-15
53.110669066,0.015,5.190292640122607e-15
53.114928643,0.015,5.190292640122607e-15
53.12775607,0.015,5.190292640122607e-15
53.133450372,0.015,5.190292640122607e-15
53.14208142,0.015,5.190292640122607e-15
53.150060501,0.015,5.190292640122607e-15
53.158356767,0.015,5.190292640122607e-15
53.164154563,0.015,5.190292640122607e-15
53.17527608,0.015,5.190292640122607e-15
53.181325863,0.015,5.190292640122607e-15
53.192990251,0.015,5.190292640122607e-15
53.198316672,0.015,5.190292640122607e-15
53.206003969,0.015,5.190292640122607e-15
53.215520671,0.015,5.190292640122607e-15
53.226965671,0.015,5.190292640122607e-15
53.236620965,0.015,5.190292640122607e-15
53.246610041,0.015,5.190292640122607e-15
53.251754871,0.015,5.190292640122607e-15
53.266038423,0.015,5.190292640122607e-15
53.27125015,0.015,5.190292640122607e-15
53.283748595,0.015,5.190292640122607e-15
53.288391951,0.015,5.190292640122607e-15
53.299993343,0.015,5.190292640122607e-15
53.305423459,0.015,5.190292640122607e-15
53.314524682,0.015,5.190292640122607e-15
53.323205427,0.015,5.190292640122607e-15
53.334161152,0.015,5.190292640122607e-15
53.339858254,0.015,5.190292640122607e-15
53.351213759,0.015,5.190292640122607e-15
53.358321586,0.015,5.190292640122607e-15
53.370783333,0.015,5.190292640122607e-15
53.376521732,0.015,5.190292640122607e-15
53.393709831,0.015,5.190292640122607e-15
53.400287287,0.015,5.190292640122607e-15
53.411691089,0.015,5.190292640122607e-15
53.419046204,0.015,5.190292640122607e-15
53.429024581,0.015,5.190292640122607e-15
53.436249502,0.015,0.002205830765888095
