time_s,center_separation_m
1.052510359,1.0965856050811373
1.053274055,1.0965856050811373
1.165900083,1.0965856050811373
1.166570053,1.0965856050811373
1.30239466,1.0965856050811373
1.302427881,1.0965856050811373
1.415386328,1.0965856050811373
1.415440288,1.0965856050811373
1.534279671,1.0965856050811373
1.536196761,1.0965856050811373
1.651832369,1.0965856050811373
1.651868611,1.0965856050811373
1.781412703,1.0965856050811373
1.782206843,1.0965856050811373
1.895143707,1.0965856050811373
1.896008359,1.0965856050811373
2.026654797,1.0965856050811373
2.027736216,1.0965856050811373
2.135330163,1.0965856050811373
2.135813286,1.0965856050811373
2.249726656,1.0965856050811373
2.2517366,1.0965856050811373
2.384708126,1.0965856050811373
2.386097146,1.0965856050811373
2.47718656,1.0965856050811373
2.477201984,1.0965856050811373
2.619621954,1.0965856050811373
2.61963237,1.0965856050811373
2.734173925,1.0965856050811373
2.736534569,1.0965856050811373
2.866439634,1.0965856050811373
2.867228717,1.0965856050811373
2.957861282,1.0965856050811373
2.962102854,1.0965856050811373
3.113606818,1.0965856050811373
3.116792176,1.0965856050811373
3.205117843,1.0965856050811373
3.206596824,1.0965856050811373
3.31856536,1.0965856050811373
3.319135754,1.0965856050811373
3.45099421,1.0965856050811373
3.451036847,1.0965856050811373
3.567953267,1.0965856050811373
3.569709487,1.0965856050811373
3.660638809,1.0965856050811373
3.663644511,1.0965856050811373
3.777880168,1.0965856050811373
3.778340471,1.0965856050811373
3.901978621,1.0965856050811373
3.902014929,1.0965856050811373
3.993734041,1.0965856050811373
3.994158036,1.0965856050811373
4.125471002,1.0965856050811373
4.127588876,1.0965856050811373
4.220307411,1.0965856050811373
4.221368349,1.0965856050811373
4.336681537,1.0965856050811373
4.337226959,1.0965856050811373
4.450859571,1.0965856050811373
4.451417696,1.0965856050811373
4.54833227,1.0965856050811373
4.548639038,1.0965856050811373
4.684229461,1.0965856050811373
4.684943621,1.0965856050811373
4.799660082,1.0965856050811373
4.800474806,1.0965856050811373
4.915204326,1.0965856050811373
4.915843209,1.0965856050811373
5.027070316,1.0965856050811373
5.027538257,1.0965856050811373
5.163645932,1.0965856050811373
5.163676022,1.0965856050811373
5.256139887,1.0965856050811373
5.257058576,1.0965856050811373
5.372892022,1.0965856050811373
5.373087155,1.0965856050811373
5.484980636,1.0965856050811373
5.488456858,1.0965856050811373
5.603812366,1.0965856050811373
5.604647383,1.0965856050811373
5.717039495,1.0965856050811373
5.718853286,1.0965856050811373
5.854099813,1.0965856050811373
5.854880164,1.0965856050811373
5.94686307,1.0965856050811373
5.947651215,1.0965856050811373
6.067696384,1.0965856050811373
6.067709773,1.0965856050811373
6.206733259,1.0965856050811373
6.2068043,1.0965856050811373
6.29842051,1.0965856050811373
6.299326257,1.096241985209635
6.423826022,1.096241985209635
6.423839111,1.0955548653096816
6.534340316,1.094066360490043
6.535358712,1.094066360490043
6.631251735,1.094066360490043
6.631295586,1.09223495827171
6.778822343,1.09223495827171
6.778834079,1.089603326316681
6.890524549,1.089603326316681
6.892753348,1.0869730550139183
7.014243169,1.0869730550139183
7.014937355,1.0846869506949701
7.129737271,1.0824018476324127
7.129789227,1.0824018476324127
7.260749611,1.0824018476324127
7.261456435,1.0792043758944938
7.357226058,1.0792043758944938
7.358439705,1.076921647730231
7.451734089,1.0746399968138414
7.451794872,1.0746399968138414
7.589933228,1.0746399968138414
7.590536641,1.0719033645482376
7.682007344,1.069623933383423
7.682926607,1.069623933383423
7.817058507,1.069623933383423
7.820076046,1.06689004896853
7.928628713,1.0642714868025867
7.928791441,1.0642714868025867
8.051190635,1.0642714868025867
8.051212191,1.061995634144479
8.159448226,1.061995634144479
8.160115682,1.0592659550092003
8.302366298,1.0565378780034507
8.302915844,1.0565378780034507
8.399450195,1.0565378780034507
8.399462026,1.0542656807602764
8.492563146,1.0542656807602764
8.492704317,1.0519945200975631
8.638128883,1.049724510871562
8.640277435,1.049724510871562
8.73013292,1.049724510871562
8.73124458,1.0470019478333081
8.867518565,1.045187786725453
8.867553144,1.045187786725453
8.97800457,1.045187786725453
8.978007677,1.0429777041589292
9.092156818,1.0429777041589292
9.093517852,1.042977524871145
9.207941624,1.042977524871145
9.207956859,1.042977524871145
9.340136116,1.042977524871145
9.34016378,1.042977524871145
9.436313374,1.042977524871145
9.436340637,1.042977524871145
9.52893254,1.042977524871145
9.528944166,1.042977524871145
9.680038076,1.042977524871145
9.680051507,1.0429770741188298
9.770354244,1.0429770741188298
9.771085418,1.0429770741188298
9.907655356,1.0429770741188298
9.908211677,1.0429770741188298
10.020023317,1.0429770741188298
10.020058288,1.0429770741188298
10.120323157,1.0429765397084343
10.120849218,1.0429765397084343
10.262614526,1.0429765397084343
10.263661636,1.0429765397084343
10.373526792,1.0429765397084343
10.373774724,1.0429765397084343
10.498032916,1.0429765397084343
10.499112184,1.0429765397084343
10.589502152,1.0429765397084343
10.589785219,1.0429765397084343
10.709127847,1.0429759081404975
10.709585598,1.0429759081404975
10.831149033,1.0429759081404975
10.833559752,1.0429759081404975
10.940800275,1.0429759081404975
10.941413993,1.0429759081404975
11.099279413,1.0429759081404975
11.099931235,1.0429759081404975
11.190311808,1.0429759081404975
11.191151466,1.0429752178082106
11.326082957,1.042966192809932
11.326872506,1.042966192809932
11.438372246,1.042966192809932
11.438414616,1.0428678663040793
11.537686023,1.0428678663040793
11.537755184,1.0427261709827575
11.645815718,1.0427261709827575
11.645833976,1.0425854248631163
11.759039116,1.0425854248631163
11.760048823,1.0424277721049675
11.872048439,1.0424277721049675
11.872061732,1.042288621606722
11.981125181,1.0421164423408824
11.98246534,1.0421164423408824
12.124193578,1.0421164423408824
12.124202705,1.041954761958508
12.217866682,1.0418275556307945
12.220177758,1.0418275556307945
12.33961873,1.0418275556307945
12.34088141,1.0416589666139293
12.455690705,1.0416589666139293
12.456097049,1.041500422548372
12.565523885,1.041500422548372
12.565556523,1.0413681757797912
12.654176925,1.0413681757797912
12.654680092,1.0412448748068168
12.787430074,1.0412448748068168
12.787550386,1.0410814949776812
12.879498852,1.0410814949776812
12.880849759,1.0409518902600585
13.014554941,1.0407994037724067
13.016150638,1.0407994037724067
13.127907152,1.0406486857660258
13.127939585,1.0406486857660258
13.224616623,1.0405222752203656
13.22638163,1.0405222752203656
13.356113439,1.0405222752203656
13.357079903,1.0403656316889687
13.46972502,1.0403656316889687
13.469753585,1.040225905455585
