time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
0.066878059,1.0,0.0,0.0,1.0,NONE
0.159614431,1.0,0.0,0.0,1.0,NONE
0.159910961,1.0,0.0,0.0,1.0,NONE
0.292933305,1.0,0.0,0.0,1.0,NONE
0.293367749,1.0,0.0,0.0,1.0,NONE
0.408339969,1.0,0.0,0.0,1.0,NONE
0.408371672,1.0,0.0,0.0,1.0,NONE
0.523433701,1.0,0.0,0.0,1.0,NONE
0.526219982,1.0,0.0,0.0,1.0,NONE
0.637588238,1.0,0.0,0.0,1.0,NONE
0.638634544,1.0,0.0,0.0,1.0,NONE
0.776502077,1.0,0.0,0.0,1.0,NONE
0.776741301,1.0,0.0,0.0,1.0,NONE
0.891658116,1.0,0.0,0.0,1.0,NONE
0.892366587,1.0,0.0,0.0,1.0,NONE
1.01051511,1.0,0.0,0.0,1.0,NONE
1.010518609,1.0,0.0,0.0,1.0,NONE
1.146170268,1.0,0.0,0.0,1.0,NONE
1.147235047,1.0,0.0,0.0,1.0,NONE
1.256443386,1.0,0.0,0.0,1.0,NONE
1.257019113,1.0,0.0,0.0,1.0,NONE
1.39297338,1.0,0.0,0.0,1.0,NONE
1.393972479,1.0,0.0,0.0,1.0,NONE
1.504623183,1.0,0.0,0.0,1.0,NONE
1.50576164,1.0,0.0,0.0,1.0,NONE
1.643094691,1.0,0.0,0.0,1.0,NONE
1.64326254,1.0,0.0,0.0,1.0,NONE
1.733658958,1.0,0.0,0.0,1.0,NONE
1.734287768,1.0,0.0,0.0,1.0,NONE
1.870111975,1.0,0.0,0.0,1.0,NONE
1.870307016,1.0,0.0,0.0,1.0,NONE
1.981345054,1.0,0.0,0.0,1.0,NONE
1.981406414,1.0,0.0,0.0,1.0,NONE
2.100563714,1.0,0.0,0.0,1.0,NONE
2.100835236,1.0,0.0,0.0,1.0,NONE
2.210917977,1.0,0.0,0.0,1.0,NONE
2.210930869,1.0,0.0,0.0,1.0,NONE
2.344047231,1.0,0.0,0.0,1.0,NONE
2.344061422,1.0,0.0,0.0,1.0,NONE
2.471575152,1.0,0.0,0.0,1.0,NONE
2.472467668,1.0,0.0,0.0,1.0,NONE
2.566395684,1.0,0.0,0.0,1.0,NONE
2.567275208,1.0,0.0,0.0,1.0,NONE
2.722336006,1.0,0.0,0.0,1.0,NONE
2.722365287,1.0,0.0,0.0,1.0,NONE
2.818304086,1.0,0.0,0.0,1.0,NONE
2.818319276,1.0,0.0,0.0,1.0,NONE
2.936831517,1.0,0.0,0.0,1.0,NONE
2.937234229,1.0,0.0,0.0,1.0,NONE
3.072746766,1.0,0.0,0.0,1.0,NONE
3.072772041,1.0,0.0,0.0,1.0,NONE
3.184242042,1.0,0.0,0.0,1.0,NONE
3.185547384,1.0,0.0,0.0,1.0,NONE
3.280582519,1.0,0.0,0.0,1.0,NONE
3.280597005,1.0,0.0,0.0,1.0,NONE
3.413065874,1.0,0.0,0.0,1.0,NONE
3.413616543,1.0,0.0,0.0,1.0,NONE
3.504450526,1.0,0.0,0.0,1.0,NONE
3.506885381,1.0,0.0,0.0,1.0,NONE
3.607571172,1.0,0.0,0.0,1.0,NONE
3.608756629,1.0,0.0,0.0,1.0,NONE
3.756301572,1.0,0.0,0.0,1.0,NONE
3.756317557,1.0,0.0,0.0,1.0,NONE
3.841527958,1.0,0.0,0.0,1.0,NONE
3.842461858,1.0,0.0,0.0,1.0,NONE
3.957922585,1.0,0.0,0.0,1.0,NONE
3.959102728,1.0,0.0,0.0,1.0,NONE
4.066103798,1.0,0.0,0.0,1.0,NONE
4.067659179,1.0,0.0,0.0,1.0,NONE
4.182767944,1.0,0.0,0.0,1.0,NONE
4.182802501,1.0,0.0,0.0,1.0,NONE
4.309583265,1.0,0.0,0.0,1.0,NONE
4.309699022,1.0,0.0,0.0,1.0,NONE
4.426776458,1.0,0.0,0.0,1.0,NONE
4.42839526,1.0,0.0,0.0,1.0,NONE
4.535832991,1.0,0.0,0.0,1.0,NONE
4.536876703,1.0,0.0,0.0,1.0,NONE
4.651983072,1.0,0.0,0.0,1.0,NONE
4.652099728,1.0,0.0,0.0,1.0,NONE
4.785535479,1.0,0.0,0.0,1.0,NONE
4.787838038,1.0,0.0,0.0,1.0,NONE
4.877897812,1.0,0.0,0.0,1.0,NONE
4.878750559,1.0,0.0,0.0,1.0,NONE
4.994663263,1.0,0.0,0.0,1.0,NONE
4.995389794,1.0,0.0,0.0,1.0,NONE
5.105140587,1.0,0.0,0.0,1.0,NONE
5.106776981,1.0,0.0,0.0,1.0,NONE
5.222918575,1.0,0.0,0.0,1.0,NONE
5.224419767,1.0,0.0,0.0,1.0,NONE
5.337672111,1.0,0.0,0.0,1.0,NONE
5.33768639,1.0,0.0,0.0,1.0,NONE
5.468622726,1.0,0.0,0.0,1.0,NONE
5.468625921,1.0,0.0,0.0,1.0,NONE
5.566006307,1.0,0.0,0.0,1.0,NONE
5.566028175,1.0,0.0,0.0,1.0,NONE
5.695975166,1.0,0.0,0.0,1.0,NONE
5.697299619,1.0,0.0,0.0,1.0,NONE
5.812587568,1.0,0.0,0.0,1.0,NONE
5.812901407,1.0,0.0,0.0,1.0,NONE
5.908349436,1.0,0.0,0.0,1.0,NONE
5.910796331,1.0,0.0,0.0,1.0,NONE
6.035351538,1.0,0.0,0.0,1.0,NONE
6.036570792,1.0,0.0,0.0,1.0,NONE
6.14509919,1.0,0.0,0.0,1.0,NONE
6.147469314,1.0,0.0,0.0,1.0,NONE
6.258816083,1.0,0.0,0.0,1.0,NONE
6.259108293,1.0,0.0,0.0,1.0,NONE
6.388415526,1.0,0.0,0.0,1.0,NONE
6.390884983,1.0,0.0,0.0,1.0,NONE
6.504588099,1.0,0.0,0.0,1.0,NONE
6.504605469,1.0,0.0,0.0,1.0,NONE
6.618270649,1.0,0.0,0.0,1.0,NONE
6.618474706,1.0,0.0,0.0,1.0,NONE
6.73011099,1.0,0.0,0.0,1.0,NONE
6.731836695,1.0,0.0,0.0,1.0,NONE
6.873961621,1.0,0.0,0.0,1.0,NONE
6.875645596,1.0,0.0,0.0,1.0,NONE
6.966263417,1.0,0.0,0.0,1.0,NONE
6.966384193,1.0,0.0,0.0,1.0,NONE
7.067083857,1.0,0.0,0.0,1.0,NONE
7.068790855,1.0,0.0,0.0,1.0,NONE
7.208395971,1.0,0.0,0.0,1.0,NONE
7.208398266,1.0,0.0,0.0,1.0,NONE
7.301483409,1.0,0.0,0.0,1.0,NONE
7.303941733,1.0,0.0,0.0,1.0,NONE
7.446925024,1.0,0.0,0.0,1.0,NONE
7.446979502,1.0,0.0,0.0,1.0,NONE
7.559448866,1.0,0.0,0.0,1.0,NONE
7.561518855,1.0,0.0,0.0,1.0,NONE
7.661858438,1.0,0.0,0.0,1.0,NONE
7.663171513,1.0,0.0,0.0,1.0,NONE
7.801351703,1.0,0.0,0.0,1.0,NONE
7.801365173,1.0,0.0,0.0,1.0,NONE
7.914977803,1.0,0.0,0.0,1.0,NONE
7.914992468,1.0,0.0,0.0,1.0,NONE
8.037215482,1.0,0.0,0.0,1.0,NONE
8.038534435,1.0,0.0,0.0,1.0,NONE
8.130159371,1.0,0.0,0.0,1.0,NONE
8.130887933,1.0,0.0,0.0,1.0,NONE
8.251453402,1.0,0.0,0.0,1.0,NONE
8.251473255,1.0,0.0,0.0,1.0,NONE
8.388099595,1.0,0.0,0.0,1.0,NONE
8.3893546,1.0,0.0,0.0,1.0,NONE
8.496135966,1.0,0.0,0.0,1.0,NONE
8.498292719,1.0,0.0,0.0,1.0,NONE
8.623817553,1.0,0.0,0.0,1.0,NONE
8.623821344,1.0,0.0,0.0,1.0,NONE
8.712235643,1.0,0.0,0.0,1.0,NONE
8.712741136,1.0,0.0,0.0,1.0,NONE
8.850943815,1.0,0.0,0.0,1.0,NONE
8.85286483,1.0,0.0,0.0,1.0,NONE
8.962552141,1.0,0.0,0.0,1.0,NONE
8.962732885,0.9998744130134583,0.0006280000088736415,4.0,0.9973624129779637,NONE
9.068710928,0.9998744130134583,0.0006280000088736415,4.0,0.9973624129779637,NONE
9.070124258,0.99924635887146,0.003768000053241849,4.0,0.9841743586584926,NONE
9.162065751,0.998367190361023,0.008163999766111374,4.0,0.9657111912965775,NONE
9.162255871,0.998367190361023,0.008163999766111374,4.0,0.9657111912965775,NONE
9.278811101,0.998367190361023,0.008163999766111374,4.0,0.9657111912965775,NONE
9.279335476,0.9964832067489624,0.012559999711811543,4.0,0.9462432079017162,NONE
9.403096407,0.9943479895591736,0.017583999782800674,4.0,0.9240119904279709,NONE
9.40361789,0.9943479895591736,0.017583999782800674,4.0,0.9240119904279709,NONE
9.513363816,0.9943479895591736,0.017583999782800674,4.0,0.9240119904279709,NONE
9.515880161,0.990831196308136,0.026062000542879105,4.0,0.8865831941366196,NONE
9.65829089,0.9883191585540771,0.025119999423623085,4.0,0.8878391608595848,NONE
9.660120769,0.9883191585540771,0.025119999423623085,4.0,0.8878391608595848,NONE
9.750865784,0.9883191585540771,0.025119999423623085,4.0,0.8878391608595848,NONE
9.751905957,0.9858071804046631,0.02637599967420101,4.0,0.880303181707859,NONE
9.872625668,0.9858071804046631,0.02637599967420101,4.0,0.880303181707859,NONE
9.87425635,0.9827927947044373,0.02637599967420101,4.0,0.8772887960076332,NONE
10.01117814,0.9827927947044373,0.02637599967420101,4.0,0.8772887960076332,NONE
10.013331938,0.9794015884399414,0.02574799954891205,4.0,0.8764095902442932,NONE
10.101785573,0.9794015884399414,0.02574799954891205,4.0,0.8764095902442932,NONE
10.10407571,0.9768896102905273,0.027003999799489975,4.0,0.8688736110925674,NONE
10.231861919,0.9768896102905273,0.027003999799489975,4.0,0.8688736110925674,NONE
10.23301008,0.9743775725364685,0.027003999799489975,4.0,0.8663615733385086,NONE
10.34504419,0.9743775725364685,0.027003999799489975,4.0,0.8663615733385086,NONE
10.346214192,0.9718655943870544,0.02763199992477894,4.0,0.8613375946879387,NONE
10.441506423,0.9718655943870544,0.02763199992477894,4.0,0.8613375946879387,NONE
10.442558338,0.9693536162376404,0.02637599967420101,4.0,0.8638496175408363,NONE
10.601690265,0.9693536162376404,0.02637599967420101,4.0,0.8638496175408363,NONE
10.60262888,0.9663391709327698,0.02763199992477894,4.0,0.855811171233654,NONE
10.709471134,0.9663391709327698,0.02763199992477894,4.0,0.855811171233654,NONE
10.709950465,0.963324785232544,0.025119999423623085,4.0,0.8628447875380516,NONE
10.850455304,0.963324785232544,0.025119999423623085,4.0,0.8628447875380516,NONE
