time_s,linear_mps,angular_rps
46.293128011,0.015,1.0529771499179219e-14
46.300254836,0.015,1.0529771499179219e-14
46.309334596,0.015,1.0529771499179219e-14
46.31727786,0.015,1.0529771499179219e-14
46.324672031,0.015,1.0529771499179219e-14
46.33060345,0.015,1.0529771499179219e-14
46.342693327,0.015,1.0529771499179219e-14
46.349419383,0.015,1.0529771499179219e-14
46.360539993,0.015,1.0529771499179219e-14
46.367048812,0.015,1.0529771499179219e-14
46.378901729,0.015,1.0529771499179219e-14
46.386440209,0.015,1.0529771499179219e-14
46.394514779,0.015,1.0529771499179219e-14
46.403208155,0.015,1.0529771499179219e-14
46.414519375,0.015,1.0529771499179219e-14
46.422069856,0.015,1.0529771499179219e-14
46.434322136,0.015,1.0529771499179219e-14
46.444639787,0.015,1.0529771499179219e-14
46.45378804,0.015,1.0529771499179219e-14
46.460290343,0.015,1.0529771499179219e-14
46.471739387,0.015,-0.002205830765888095
46.477821619,0.015,-0.002205830765888095
46.492573523,0.015,-0.002205830765888095
46.498532534,0.015,-0.002205830765888095
46.51146833,0.015,-0.002205830765888095
46.515421701,0.015,-0.002205830765888095
46.525445402,0.015,-0.002205830765888095
46.533814022,0.015,-0.002205830765888095
46.544250094,0.015,-0.002205830765888095
46.551380004,0.015,-0.002205830765888095
46.559864444,0.015,-0.002205830765888095
46.564979412,0.015,1.0529771499179219e-14
46.574064554,0.015,1.0529771499179219e-14
46.582894253,0.015,1.0529771499179219e-14
46.597189979,0.015,1.0529771499179219e-14
46.603521854,0.015,1.0529771499179219e-14
46.613368825,0.015,1.0529771499179219e-14
46.622024894,0.015,1.0529771499179219e-14
46.630975813,0.015,1.0529771499179219e-14
46.640805282,0.015,1.0529771499179219e-14
46.650801778,0.015,1.0529771499179219e-14
46.654662634,0.015,1.0529771499179219e-14
46.668082511,0.015,0.002205830765888095
46.673808983,0.015,0.002205830765888095
46.68722076,0.015,0.002205830765888095
46.693038647,0.015,0.002205830765888095
46.70607416,0.015,0.002205830765888095
46.711472376,0.015,0.002205830765888095
46.72663705,0.015,0.002205830765888095
46.732377424,0.015,0.002205830765888095
46.74189784,0.015,0.002205830765888095
46.750833456,0.015,0.002205830765888095
46.761563178,0.015,0.002205830765888095
46.76905785,0.015,1.0529771499179219e-14
46.778247309,0.015,1.0529771499179219e-14
46.783497701,0.015,1.0529771499179219e-14
46.796134145,0.015,1.0529771499179219e-14
46.801448847,0.015,1.0529771499179219e-14
46.81207105,0.015,1.0529771499179219e-14
46.818476637,0.015,1.0529771499179219e-14
46.827991852,0.015,1.0529771499179219e-14
46.837141005,0.015,1.0529771499179219e-14
46.84677384,0.015,1.0529771499179219e-14
46.854398134,0.015,1.0529771499179219e-14
46.863071206,0.015,1.0529771499179219e-14
46.867762703,0.015,1.0529771499179219e-14
46.878723763,0.015,1.0529771499179219e-14
46.888996106,0.015,1.0529771499179219e-14
46.901382109,0.015,1.0529771499179219e-14
46.906903746,0.015,1.0529771499179219e-14
46.921103656,0.015,1.0529771499179219e-14
46.928111845,0.015,1.0529771499179219e-14
46.942899855,0.015,1.0529771499179219e-14
46.950087875,0.015,1.0529771499179219e-14
46.958516006,0.015,1.0529771499179219e-14
46.966717498,0.015,1.0529771499179219e-14
46.977829784,0.015,-0.002205830765888095
46.98741161,0.015,-0.002205830765888095
46.996704388,0.015,-0.002205830765888095
47.001998386,0.015,-0.002205830765888095
47.014832664,0.015,-0.002205830765888095
47.020395609,0.015,-0.002205830765888095
47.032828319,0.015,-0.002205830765888095
47.037930885,0.015,-0.002205830765888095
47.050718155,0.015,-0.002205830765888095
47.057833463,0.015,-0.002205830765888095
47.067984486,0.015,-0.002205830765888095
47.076559941,0.015,1.0529771499179219e-14
47.085163401,0.015,1.0529771499179219e-14
47.097892662,0.015,1.0529771499179219e-14
47.10300653,0.015,1.0529771499179219e-14
47.109693565,0.015,1.0529771499179219e-14
47.121464863,0.015,1.0529771499179219e-14
47.127902956,0.015,1.0529771499179219e-14
47.139053148,0.015,1.0529771499179219e-14
47.145358718,0.015,1.0529771499179219e-14
47.154533675,0.015,1.0529771499179219e-14
47.163772144,0.015,1.0529771499179219e-14
47.174149905,0.015,1.0529771499179219e-14
47.180948759,0.015,0.002205830765888095
47.190952557,0.015,0.002205830765888095
47.196576511,0.015,0.002205830765888095
47.207896233,0.015,0.002205830765888095
47.214150894,0.015,0.002205830765888095
47.226242346,0.015,0.002205830765888095
47.231141178,0.015,0.002205830765888095
47.238641651,0.015,0.002205830765888095
47.24635196,0.015,0.002205830765888095
47.258176266,0.015,0.002205830765888095
47.262843359,0.015,0.002205830765888095
