time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
1.5808e-05,1.0,0.0,0.0,1.0,NONE
0.115500973,1.0,0.0,0.0,1.0,NONE
0.115666609,1.0,0.0,0.0,1.0,NONE
0.234827573,1.0,0.0,0.0,1.0,NONE
0.235497767,1.0,0.0,0.0,1.0,NONE
0.37485669,1.0,0.0,0.0,1.0,NONE
0.375366384,1.0,0.0,0.0,1.0,NONE
0.466480483,1.0,0.0,0.0,1.0,NONE
0.46730564,1.0,0.0,0.0,1.0,NONE
0.61052899,1.0,0.0,0.0,1.0,NONE
0.611018547,1.0,0.0,0.0,1.0,NONE
0.724459787,1.0,0.0,0.0,1.0,NONE
0.724473364,1.0,0.0,0.0,1.0,NONE
0.821996534,1.0,0.0,0.0,1.0,NONE
0.822681995,1.0,0.0,0.0,1.0,NONE
0.936406229,1.0,0.0,0.0,1.0,NONE
0.937900648,1.0,0.0,0.0,1.0,NONE
1.072073775,1.0,0.0,0.0,1.0,NONE
1.07228406,1.0,0.0,0.0,1.0,NONE
1.191188978,1.0,0.0,0.0,1.0,NONE
1.191231819,1.0,0.0,0.0,1.0,NONE
1.284805742,1.0,0.0,0.0,1.0,NONE
1.285449166,1.0,0.0,0.0,1.0,NONE
1.437438356,1.0,0.0,0.0,1.0,NONE
1.437916751,1.0,0.0,0.0,1.0,NONE
1.531534621,1.0,0.0,0.0,1.0,NONE
1.532699986,1.0,0.0,0.0,1.0,NONE
1.647899057,1.0,0.0,0.0,1.0,NONE
1.647911112,1.0,0.0,0.0,1.0,NONE
1.759369741,1.0,0.0,0.0,1.0,NONE
1.75938049,1.0,0.0,0.0,1.0,NONE
1.877037292,1.0,0.0,0.0,1.0,NONE
1.877048342,1.0,0.0,0.0,1.0,NONE
1.973490572,1.0,0.0,0.0,1.0,NONE
1.973499211,1.0,0.0,0.0,1.0,NONE
2.092309576,1.0,0.0,0.0,1.0,NONE
2.09262853,1.0,0.0,0.0,1.0,NONE
2.215115466,1.0,0.0,0.0,1.0,NONE
2.219024999,1.0,0.0,0.0,1.0,NONE
2.309357158,1.0,0.0,0.0,1.0,NONE
2.309365998,1.0,0.0,0.0,1.0,NONE
2.453416196,1.0,0.0,0.0,1.0,NONE
2.453425337,1.0,0.0,0.0,1.0,NONE
2.551677725,1.0,0.0,0.0,1.0,NONE
2.552144353,1.0,0.0,0.0,1.0,NONE
2.666548767,1.0,0.0,0.0,1.0,NONE
2.666563219,1.0,0.0,0.0,1.0,NONE
2.811411662,1.0,0.0,0.0,1.0,NONE
2.811427319,1.0,0.0,0.0,1.0,NONE
2.901562558,1.0,0.0,0.0,1.0,NONE
2.90355659,1.0,0.0,0.0,1.0,NONE
3.05533402,1.0,0.0,0.0,1.0,NONE
3.061582581,1.0,0.0,0.0,1.0,NONE
3.161551826,1.0,0.0,0.0,1.0,NONE
3.174095817,1.0,0.0,0.0,1.0,NONE
3.256575234,1.0,0.0,0.0,1.0,NONE
3.258116925,1.0,0.0,0.0,1.0,NONE
3.36992109,1.0,0.0,0.0,1.0,NONE
3.371245092,1.0,0.0,0.0,1.0,NONE
3.486085267,1.0,0.0,0.0,1.0,NONE
3.486098013,1.0,0.0,0.0,1.0,NONE
3.601778821,1.0,0.0,0.0,1.0,NONE
3.604271107,1.0,0.0,0.0,1.0,NONE
3.713286977,1.0,0.0,0.0,1.0,NONE
3.71442597,1.0,0.0,0.0,1.0,NONE
3.850054434,1.0,0.0,0.0,1.0,NONE
3.850113299,1.0,0.0,0.0,1.0,NONE
3.93957887,1.0,0.0,0.0,1.0,NONE
3.941102741,1.0,0.0,0.0,1.0,NONE
4.078767513,1.0,0.0,0.0,1.0,NONE
4.079982419,1.0,0.0,0.0,1.0,NONE
4.188388479,1.0,0.0,0.0,1.0,NONE
4.188439121,1.0,0.0,0.0,1.0,NONE
4.303308198,1.0,0.0,0.0,1.0,NONE
