time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
13.313471655,0.9340949424819257,0.0056275854281849875,4.0,0.9122487082190586,NONE
13.313474248,0.9340949424819257,0.0056275854281849875,4.0,0.9122487082190586,NONE
13.434231068,0.9340949424819257,0.0056275854281849875,4.0,0.9122487082190586,NONE
13.434281538,0.9334476221725463,0.006447360318952966,4.0,0.9085462233114916,NONE
13.540449512,0.9329037959646777,0.005845269065869427,4.0,0.9102541211615097,NONE
13.542110724,0.9329037959646777,0.005845269065869427,4.0,0.9102541211615097,NONE
13.680996552,0.9329037959646777,0.005845269065869427,4.0,0.9102541211615097,NONE
13.683112491,0.932123304621432,0.005598998098679839,4.0,0.9103955947321715,NONE
13.771123529,0.932123304621432,0.005598998098679839,4.0,0.9103955947321715,NONE
13.773277969,0.9315807436671176,0.006353502735982972,4.0,0.9070340046270678,NONE
13.887178385,0.9315807436671176,0.006353502735982972,4.0,0.9070340046270678,NONE
13.889030106,0.9310389509189564,0.0060907125668003825,4.0,0.9074758893865597,NONE
13.997158922,0.9310389509189564,0.0060907125668003825,4.0,0.9074758893865597,NONE
13.999834687,0.9302956350780243,0.00590993614725223,4.0,0.9074131076583692,NONE
14.101394349,0.9299919924366138,0.005464389445404238,4.0,0.9087885732548031,NONE
14.101408811,0.9299919924366138,0.005464389445404238,4.0,0.9087885732548031,NONE
14.237899328,0.9299919924366138,0.005464389445404238,4.0,0.9087885732548031,NONE
14.238640878,0.9291500764110039,0.005471112124217047,4.0,0.9079197446982555,NONE
14.351830461,0.9291500764110039,0.005471112124217047,4.0,0.9079197446982555,NONE
14.352545581,0.9284773294776412,0.005377252265345691,4.0,0.9076035994185662,NONE
14.476011344,0.9284773294776412,0.005377252265345691,4.0,0.9076035994185662,NONE
14.47715015,0.9279399809859253,0.0053694857699193785,4.0,0.9070984075809334,NONE
14.585718883,0.9279399809859253,0.0053694857699193785,4.0,0.9070984075809334,NONE
