time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
0.117235891,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.117891228,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.227341375,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.227374377,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.366134497,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.366215201,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.4765692,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.476583501,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.614047346,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.615358621,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.705799983,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.706490023,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.845247642,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.848474126,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.955087673,0.699999988079071,0.0,0.0,0.699999988079071,NONE
0.955387884,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.09327614,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.093750757,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.204109903,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.204123004,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.322050927,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.322072228,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.433516414,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.434277842,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.56814045,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.57087055,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.663242337,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.663253237,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.780707843,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.781631877,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.921955908,0.699999988079071,0.0,0.0,0.699999988079071,NONE
1.92200862,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.038200207,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.038230502,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.197296115,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.197317018,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.287668202,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.288093637,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.416214849,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.416220201,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.528772928,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.528828467,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.670182469,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.673641078,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.796476829,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.799995724,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.892285216,0.699999988079071,0.0,0.0,0.699999988079071,NONE
2.898232972,0.699999988079071,0.0,0.0,0.699999988079071,NONE
3.048343622,0.699999988079071,0.0,0.0,0.699999988079071,NONE
3.050201212,0.699999988079071,0.0,0.0,0.699999988079071,NONE
3.157717406,0.6991207897663116,0.004395999945700152,4.0,0.6815367899835111,NONE
3.158392747,0.6991207897663116,0.004395999945700152,4.0,0.6815367899835111,NONE
3.278979744,0.6976135969161987,0.011931999586522534,4.0,0.6498855985701086,NONE
3.280302588,0.6976135969161987,0.011931999586522534,4.0,0.6498855985701086,NONE
3.393140417,0.6951015889644623,0.01884000003337853,4.0,0.6197415888309481,NONE
3.393930936,0.6951015889644623,0.01884000003337853,4.0,0.6197415888309481,NONE
3.531235837,0.6951015889644623,0.01884000003337853,4.0,0.6197415888309481,NONE
3.531326306,0.6920872032642365,0.023863999173045068,4.0,0.5966312065720563,NONE
3.645493534,0.6891984045505524,0.024491999298334025,4.0,0.5912304073572163,NONE
3.646035239,0.6891984045505524,0.024491999298334025,4.0,0.5912304073572163,NONE
3.780616589,0.6891984045505524,0.024491999298334025,4.0,0.5912304073572163,NONE
3.781969186,0.6861839890480042,0.024491999298334025,4.0,0.5882159918546681,NONE
3.875827017,0.6836719810962677,0.025119999423622995,4.0,0.5831919834017758,NONE
3.875922427,0.6836719810962677,0.025119999423622995,4.0,0.5831919834017758,NONE
4.011604468,0.6821647882461548,0.032655999530106686,4.0,0.5515407901257282,NONE
4.011664615,0.6796528100967407,0.031399999279528766,4.0,0.5540528129786257,NONE
4.128339084,0.6771408021450043,0.04270399920642367,4.0,0.5063248053193097,NONE
4.129958017,0.6736239790916443,0.045215999707579516,4.0,0.49275998026132634,NONE
4.263820937,0.6706095933914185,0.04395999945700159,4.0,0.49476959556341216,NONE
4.263872521,0.6670928001403809,0.051495999097824006,4.0,0.461108803749085,NONE
4.363994768,0.6645807921886444,0.052751999348401926,4.0,0.4535727947950368,NONE
4.364006757,0.662068784236908,0.052751999348401926,4.0,0.45106078684330037,NONE
4.455973187,0.6595568060874939,0.051495999097824,4.0,0.453572809696198,NONE
4.455976209,0.6570448279380798,0.051495999097824,4.0,0.45106083154678395,NONE
4.592341025,0.6551608145236969,0.05118199996650209,4.0,0.45043281465768864,NONE
4.594458664,0.6521463990211487,0.05118199996650209,4.0,0.4474183991551404,NONE
4.686978507,0.6496343910694122,0.05034466646611681,4.0,0.4482557252049451,NONE
4.689973064,0.6472479999065399,0.049716666340827845,4.0,0.4483813345432286,NONE
