received_seq,action,scheduled_delay_s,receive_time_s,release_time_s
74,forwarded,0.000000,20.220000,20.220000
75,forwarded,0.000000,20.320000,20.320000
76,forwarded,0.000000,20.420000,20.420000
77,forwarded,0.000000,20.540000,20.540000
78,forwarded,0.000000,20.640000,20.640000
79,forwarded,0.000000,20.760000,20.760000
80,forwarded,0.000000,20.880000,20.880000
81,forwarded,0.000000,20.980000,20.980000
82,forwarded,0.000000,21.100000,21.100000
83,forwarded,0.000000,21.220000,21.220000
84,forwarded,0.000000,21.320000,21.320000
85,forwarded,0.000000,21.420000,21.420000
86,forwarded,0.000000,21.540000,21.540000
87,forwarded,0.000000,21.640000,21.640000
88,forwarded,0.000000,21.760000,21.760000
89,forwarded,0.000000,21.880000,21.880000
90,forwarded,0.000000,21.980000,21.980000
91,forwarded,0.000000,22.100000,22.100000
92,forwarded,0.000000,22.220000,22.220000
93,forwarded,0.000000,22.320000,22.320000
94,forwarded,0.000000,22.420000,22.420000
95,forwarded,0.000000,22.540000,22.540000
96,forwarded,0.000000,22.640000,22.640000
97,forwarded,0.000000,22.760000,22.760000
98,forwarded,0.000000,22.880000,22.880000
99,forwarded,0.000000,22.980000,22.980000
100,forwarded,0.000000,23.100000,23.100000
101,forwarded,0.000000,23.220000,23.220000
102,forwarded,0.000000,23.320000,23.320000
103,forwarded,0.000000,23.420000,23.420000
104,forwarded,0.000000,23.540000,23.540000
105,forwarded,0.000000,23.640000,23.640000
106,forwarded,0.000000,23.760000,23.760000
107,forwarded,0.000000,23.880000,23.880000
108,forwarded,0.000000,23.980000,23.980000
109,forwarded,0.000000,24.100000,24.100000
110,forwarded,0.000000,24.220000,24.220000
111,forwarded,0.000000,24.320000,24.320000
112,forwarded,0.000000,24.420000,24.420000
113,forwarded,0.000000,24.540000,24.540000
114,forwarded,0.000000,24.640000,24.640000
115,forwarded,0.000000,24.760000,24.760000
116,forwarded,0.000000,24.880000,24.880000
117,forwarded,0.000000,24.980000,24.980000
118,forwarded,0.000000,25.100000,25.100000
119,forwarded,0.000000,25.220000,25.220000
120,forwarded,0.000000,25.320000,25.320000
121,forwarded,0.000000,25.420000,25.420000
122,forwarded,0.000000,25.540000,25.540000
123,forwarded,0.000000,25.640000,25.640000
124,forwarded,0.000000,25.760000,25.760000
125,forwarded,0.000000,25.880000,25.880000
126,forwarded,0.000000,25.980000,25.980000
127,forwarded,0.000000,26.100000,26.100000
128,forwarded,0.000000,26.220000,26.220000
129,forwarded,0.000000,26.320000,26.320000
130,forwarded,0.000000,26.420000,26.420000
131,forwarded,0.000000,26.540000,26.540000
132,forwarded,0.000000,26.640000,26.640000
133,forwarded,0.000000,26.760000,26.760000
134,forwarded,0.000000,26.880000,26.880000
135,forwarded,0.000000,26.980000,26.980000
136,forwarded,0.000000,27.100000,27.100000
137,forwarded,0.000000,27.220000,27.220000
138,forwarded,0.000000,27.320000,27.320000
139,forwarded,0.000000,27.420000,27.420000
140,forwarded,0.000000,27.540000,27.540000
141,forwarded,0.000000,27.640000,27.640000
142,forwarded,0.000000,27.760000,27.760000
143,forwarded,0.000000,27.880000,27.880000
144,forwarded,0.000000,27.980000,27.980000
145,forwarded,0.000000,28.100000,28.100000
146,forwarded,0.000000,28.220000,28.220000
147,forwarded,0.000000,28.320000,28.320000
148,forwarded,0.000000,28.420000,28.420000
149,forwarded,0.000000,28.540000,28.540000
150,forwarded,0.000000,28.640000,28.640000
151,forwarded,0.000000,28.760000,28.760000
152,forwarded,0.000000,28.880000,28.880000
153,forwarded,0.000000,28.980000,28.980000
154,forwarded,0.000000,29.100000,29.100000
155,forwarded,0.000000,29.220000,29.220000
156,forwarded,0.000000,29.320000,29.320000
157,forwarded,0.000000,29.420000,29.420000
158,forwarded,0.000000,29.540000,29.540000
159,forwarded,0.000000,29.640000,29.640000
160,forwarded,0.000000,29.760000,29.760000
161,forwarded,0.000000,29.880000,29.880000
162,forwarded,0.000000,29.980000,29.980000
163,forwarded,0.000000,30.100000,30.100000
164,forwarded,0.000000,30.220000,30.220000
165,forwarded,0.000000,30.320000,30.320000
166,forwarded,0.000000,30.420000,30.420000
167,forwarded,0.000000,30.540000,30.540000
168,forwarded,0.000000,30.640000,30.640000
169,forwarded,0.000000,30.760000,30.760000
170,forwarded,0.000000,30.880000,30.880000
171,forwarded,0.000000,30.980000,30.980000
172,forwarded,0.000000,31.100000,31.100000
173,forwarded,0.000000,31.220000,31.220000
174,forwarded,0.000000,31.320000,31.320000
175,forwarded,0.000000,31.420000,31.420000
176,forwarded,0.000000,31.540000,31.540000
177,forwarded,0.000000,31.640000,31.640000
178,forwarded,0.000000,31.760000,31.760000
179,forwarded,0.000000,31.880000,31.880000
180,forwarded,0.000000,31.980000,31.980000
181,forwarded,0.000000,32.100000,32.100000
182,forwarded,0.000000,32.200000,32.200000
183,forwarded,0.000000,32.320000,32.320000
184,forwarded,0.000000,32.420000,32.420000
185,forwarded,0.000000,32.520000,32.520000
186,forwarded,0.000000,32.640000,32.640000
187,forwarded,0.000000,32.740000,32.740000
188,forwarded,0.000000,32.840000,32.840000
189,forwarded,0.000000,32.960000,32.960000
190,forwarded,0.000000,33.060000,33.060000
191,forwarded,0.000000,33.180000,33.180000
192,forwarded,0.000000,33.280000,33.280000
193,forwarded,0.000000,33.380000,33.380000
194,forwarded,0.000000,33.500000,33.500000
195,forwarded,0.000000,33.600000,33.600000
196,forwarded,0.000000,33.700000,33.700000
197,forwarded,0.000000,33.820000,33.820000
198,forwarded,0.000000,33.920000,33.920000
199,forwarded,0.000000,34.020000,34.020000
200,forwarded,0.000000,34.140000,34.140000
201,forwarded,0.000000,34.240000,34.240000
202,forwarded,0.000000,34.340000,34.340000
203,forwarded,0.000000,34.460000,34.460000
204,forwarded,0.000000,34.560000,34.560000
205,forwarded,0.000000,34.680000,34.680000
206,forwarded,0.000000,34.780000,34.780000
207,forwarded,0.000000,34.880000,34.880000
208,forwarded,0.000000,35.000000,35.000000
209,forwarded,0.000000,35.100000,35.100000
210,forwarded,0.000000,35.200000,35.200000
211,forwarded,0.000000,35.320000,35.320000
212,forwarded,0.000000,35.420000,35.420000
213,forwarded,0.000000,35.520000,35.520000
214,forwarded,0.000000,35.640000,35.640000
215,forwarded,0.000000,35.740000,35.740000
216,forwarded,0.000000,35.840000,35.840000
217,forwarded,0.000000,35.960000,35.960000
218,forwarded,0.000000,36.060000,36.060000
219,forwarded,0.000000,36.180000,36.180000
220,forwarded,0.000000,36.280000,36.280000
221,forwarded,0.000000,36.380000,36.380000
222,forwarded,0.000000,36.500000,36.500000
223,forwarded,0.000000,36.600000,36.600000
224,forwarded,0.000000,36.700000,36.700000
225,forwarded,0.000000,36.820000,36.820000
226,forwarded,0.000000,36.920000,36.920000
227,forwarded,0.000000,37.020000,37.020000
228,forwarded,0.000000,37.140000,37.140000
229,forwarded,0.000000,37.240000,37.240000
230,forwarded,0.000000,37.340000,37.340000
231,forwarded,0.000000,37.460000,37.460000
232,forwarded,0.000000,37.560000,37.560000
233,forwarded,0.000000,37.680000,37.680000
234,forwarded,0.000000,37.780000,37.780000
235,forwarded,0.000000,37.880000,37.880000
236,forwarded,0.000000,38.000000,38.000000
237,forwarded,0.000000,38.100000,38.100000
238,forwarded,0.000000,38.200000,38.200000
239,forwarded,0.000000,38.320000,38.320000
240,forwarded,0.000000,38.420000,38.420000
241,forwarded,0.000000,38.520000,38.520000
242,forwarded,0.000000,38.640000,38.640000
243,forwarded,0.000000,38.740000,38.740000
244,forwarded,0.000000,38.840000,38.840000
245,forwarded,0.000000,38.960000,38.960000
246,forwarded,0.000000,39.060000,39.060000
247,forwarded,0.000000,39.180000,39.180000
248,forwarded,0.000000,39.280000,39.280000
249,forwarded,0.000000,39.380000,39.380000
250,forwarded,0.000000,39.500000,39.500000
251,forwarded,0.000000,39.600000,39.600000
252,forwarded,0.000000,39.700000,39.700000
253,forwarded,0.000000,39.820000,39.820000
254,forwarded,0.000000,39.920000,39.920000
255,forwarded,0.000000,40.020000,40.020000
256,forwarded,0.000000,40.140000,40.140000
257,forwarded,0.000000,40.240000,40.240000
258,forwarded,0.000000,40.340000,40.340000
259,forwarded,0.000000,40.460000,40.460000
260,forwarded,0.000000,40.560000,40.560000
261,forwarded,0.000000,40.680000,40.680000
262,forwarded,0.000000,40.780000,40.780000
263,forwarded,0.000000,40.880000,40.880000
264,forwarded,0.000000,41.000000,41.000000
265,forwarded,0.000000,41.100000,41.100000
266,forwarded,0.000000,41.200000,41.200000
267,forwarded,0.000000,41.320000,41.320000
268,forwarded,0.000000,41.420000,41.420000
269,forwarded,0.000000,41.520000,41.520000
270,forwarded,0.000000,41.640000,41.640000
271,forwarded,0.000000,41.740000,41.740000
272,forwarded,0.000000,41.840000,41.840000
273,forwarded,0.000000,41.960000,41.960000
274,forwarded,0.000000,42.060000,42.060000
275,forwarded,0.000000,42.180000,42.180000
276,forwarded,0.000000,42.280000,42.280000
277,forwarded,0.000000,42.380000,42.380000
278,forwarded,0.000000,42.500000,42.500000
279,forwarded,0.000000,42.600000,42.600000
280,forwarded,0.000000,42.700000,42.700000
281,forwarded,0.000000,42.820000,42.820000
282,forwarded,0.000000,42.920000,42.920000
283,forwarded,0.000000,43.020000,43.020000
284,forwarded,0.000000,43.140000,43.140000
285,forwarded,0.000000,43.240000,43.240000
286,forwarded,0.000000,43.340000,43.340000
287,forwarded,0.000000,43.460000,43.460000
288,forwarded,0.000000,43.560000,43.560000
289,forwarded,0.000000,43.680000,43.680000
290,forwarded,0.000000,43.780000,43.780000
291,forwarded,0.000000,43.880000,43.880000
292,forwarded,0.000000,44.000000,44.000000
293,forwarded,0.000000,44.100000,44.100000
294,forwarded,0.000000,44.200000,44.200000
295,forwarded,0.000000,44.320000,44.320000
296,forwarded,0.000000,44.420000,44.420000
297,forwarded,0.000000,44.520000,44.520000
298,forwarded,0.000000,44.640000,44.640000
299,forwarded,0.000000,44.740000,44.740000
300,forwarded,0.000000,44.840000,44.840000
301,forwarded,0.000000,44.960000,44.960000
302,forwarded,0.000000,45.060000,45.060000
303,forwarded,0.000000,45.180000,45.180000
304,forwarded,0.000000,45.280000,45.280000
305,forwarded,0.000000,45.380000,45.380000
306,forwarded,0.000000,45.500000,45.500000
307,forwarded,0.000000,45.600000,45.600000
308,forwarded,0.000000,45.700000,45.700000
309,forwarded,0.000000,45.820000,45.820000
310,forwarded,0.000000,45.920000,45.920000
311,forwarded,0.000000,46.020000,46.020000
312,forwarded,0.000000,46.140000,46.140000
313,forwarded,0.000000,46.240000,46.240000
314,forwarded,0.000000,46.340000,46.340000
315,forwarded,0.000000,46.460000,46.460000
316,forwarded,0.000000,46.560000,46.560000
317,forwarded,0.000000,46.680000,46.680000
318,forwarded,0.000000,46.780000,46.780000
319,forwarded,0.000000,46.880000,46.880000
320,forwarded,0.000000,47.000000,47.000000
321,forwarded,0.000000,47.100000,47.100000
322,forwarded,0.000000,47.200000,47.200000
323,forwarded,0.000000,47.320000,47.320000
324,forwarded,0.000000,47.420000,47.420000
325,forwarded,0.000000,47.520000,47.520000
326,forwarded,0.000000,47.640000,47.640000
327,forwarded,0.000000,47.740000,47.740000
328,forwarded,0.000000,47.840000,47.840000
329,forwarded,0.000000,47.960000,47.960000
330,forwarded,0.000000,48.060000,48.060000
331,forwarded,0.000000,48.180000,48.180000
332,forwarded,0.000000,48.280000,48.280000
333,forwarded,0.000000,48.380000,48.380000
334,forwarded,0.000000,48.500000,48.500000
335,forwarded,0.000000,48.600000,48.600000
336,forwarded,0.000000,48.700000,48.700000
337,forwarded,0.000000,48.820000,48.820000
338,forwarded,0.000000,48.920000,48.920000
339,forwarded,0.000000,49.020000,49.020000
340,forwarded,0.000000,49.140000,49.140000
341,forwarded,0.000000,49.240000,49.240000
342,forwarded,0.000000,49.340000,49.340000
343,forwarded,0.000000,49.460000,49.460000
344,forwarded,0.000000,49.560000,49.560000
345,forwarded,0.000000,49.680000,49.680000
346,forwarded,0.000000,49.780000,49.780000
347,forwarded,0.000000,49.880000,49.880000
348,forwarded,0.000000,50.000000,50.000000
349,forwarded,0.000000,50.100000,50.100000
350,forwarded,0.000000,50.200000,50.200000
351,forwarded,0.000000,50.320000,50.320000
352,forwarded,0.000000,50.420000,50.420000
353,forwarded,0.000000,50.520000,50.520000
354,forwarded,0.000000,50.640000,50.640000
355,forwarded,0.000000,50.740000,50.740000
356,forwarded,0.000000,50.840000,50.840000
357,forwarded,0.000000,50.960000,50.960000
358,forwarded,0.000000,51.060000,51.060000
359,forwarded,0.000000,51.180000,51.180000
360,forwarded,0.000000,51.280000,51.280000
361,forwarded,0.000000,51.380000,51.380000
362,forwarded,0.000000,51.500000,51.500000
363,forwarded,0.000000,51.600000,51.600000
364,forwarded,0.000000,51.700000,51.700000
365,forwarded,0.000000,51.820000,51.820000
366,forwarded,0.000000,51.920000,51.920000
367,forwarded,0.000000,52.020000,52.020000
368,forwarded,0.000000,52.140000,52.140000
369,forwarded,0.000000,52.240000,52.240000
370,forwarded,0.000000,52.340000,52.340000
371,forwarded,0.000000,52.460000,52.460000
372,forwarded,0.000000,52.560000,52.560000
373,forwarded,0.000000,52.680000,52.680000
374,forwarded,0.000000,52.780000,52.780000
375,forwarded,0.000000,52.880000,52.880000
376,forwarded,0.000000,53.000000,53.000000
377,forwarded,0.000000,53.100000,53.100000
378,forwarded,0.000000,53.200000,53.200000
379,forwarded,0.000000,53.320000,53.320000
380,forwarded,0.000000,53.420000,53.420000
381,forwarded,0.000000,53.520000,53.520000
382,forwarded,0.000000,53.640000,53.640000
383,forwarded,0.000000,53.740000,53.740000
384,forwarded,0.000000,53.840000,53.840000
385,forwarded,0.000000,53.960000,53.960000
386,forwarded,0.000000,54.060000,54.060000
387,forwarded,0.000000,54.180000,54.180000
388,forwarded,0.000000,54.280000,54.280000
389,forwarded,0.000000,54.380000,54.380000
390,forwarded,0.000000,54.500000,54.500000
391,forwarded,0.000000,54.600000,54.600000
392,forwarded,0.000000,54.700000,54.700000
393,forwarded,0.000000,54.820000,54.820000
394,forwarded,0.000000,54.920000,54.920000
395,forwarded,0.000000,55.020000,55.020000
396,forwarded,0.000000,55.140000,55.140000
397,forwarded,0.000000,55.240000,55.240000
398,forwarded,0.000000,55.340000,55.340000
399,forwarded,0.000000,55.460000,55.460000
400,forwarded,0.000000,55.560000,55.560000
401,forwarded,0.000000,55.680000,55.680000
402,forwarded,0.000000,55.780000,55.780000
403,forwarded,0.000000,55.880000,55.880000
404,forwarded,0.000000,56.000000,56.000000
405,forwarded,0.000000,56.100000,56.100000
406,forwarded,0.000000,56.200000,56.200000
407,forwarded,0.000000,56.320000,56.320000
408,forwarded,0.000000,56.420000,56.420000
409,forwarded,0.000000,56.520000,56.520000
410,forwarded,0.000000,56.640000,56.640000
411,forwarded,0.000000,56.740000,56.740000
412,forwarded,0.000000,56.840000,56.840000
413,forwarded,0.000000,56.960000,56.960000
414,forwarded,0.000000,57.060000,57.060000
415,forwarded,0.000000,57.180000,57.180000
416,forwarded,0.000000,57.280000,57.280000
417,forwarded,0.000000,57.380000,57.380000
418,forwarded,0.000000,57.500000,57.500000
419,forwarded,0.000000,57.600000,57.600000
420,forwarded,0.000000,57.700000,57.700000
421,forwarded,0.000000,57.820000,57.820000
422,forwarded,0.000000,57.920000,57.920000
423,forwarded,0.000000,58.020000,58.020000
424,forwarded,0.000000,58.140000,58.140000
425,forwarded,0.000000,58.240000,58.240000
426,forwarded,0.000000,58.340000,58.340000
427,forwarded,0.000000,58.460000,58.460000
428,forwarded,0.000000,58.560000,58.560000
429,forwarded,0.000000,58.680000,58.680000
430,forwarded,0.000000,58.780000,58.780000
431,forwarded,0.000000,58.880000,58.880000
432,forwarded,0.000000,59.000000,59.000000
433,forwarded,0.000000,59.100000,59.100000
434,forwarded,0.000000,59.200000,59.200000
435,forwarded,0.000000,59.320000,59.320000
436,forwarded,0.000000,59.420000,59.420000
437,forwarded,0.000000,59.520000,59.520000
438,forwarded,0.000000,59.640000,59.640000
439,forwarded,0.000000,59.740000,59.740000
440,forwarded,0.000000,59.840000,59.840000
441,forwarded,0.000000,59.960000,59.960000
442,forwarded,0.000000,60.060000,60.060000
443,forwarded,0.000000,60.180000,60.180000
444,forwarded,0.000000,60.280000,60.280000
445,forwarded,0.000000,60.380000,60.380000
446,forwarded,0.000000,60.500000,60.500000
447,forwarded,0.000000,60.600000,60.600000
448,forwarded,0.000000,60.700000,60.700000
449,forwarded,0.000000,60.820000,60.820000
450,forwarded,0.000000,60.920000,60.920000
451,forwarded,0.000000,61.020000,61.020000
452,forwarded,0.000000,61.140000,61.140000
453,forwarded,0.000000,61.240000,61.240000
454,forwarded,0.000000,61.340000,61.340000
455,forwarded,0.000000,61.460000,61.460000
456,forwarded,0.000000,61.560000,61.560000
457,forwarded,0.000000,61.680000,61.680000
458,forwarded,0.000000,61.780000,61.780000
459,forwarded,0.000000,61.880000,61.880000
460,forwarded,0.000000,62.000000,62.000000
461,forwarded,0.000000,62.100000,62.100000
462,forwarded,0.000000,62.200000,62.200000
463,forwarded,0.000000,62.320000,62.320000
464,forwarded,0.000000,62.420000,62.420000
465,forwarded,0.000000,62.520000,62.520000
466,forwarded,0.000000,62.640000,62.640000
467,forwarded,0.000000,62.740000,62.740000
468,forwarded,0.000000,62.840000,62.840000
469,forwarded,0.000000,62.960000,62.960000
470,forwarded,0.000000,63.060000,63.060000
471,forwarded,0.000000,63.180000,63.180000
472,forwarded,0.000000,63.280000,63.280000
473,forwarded,0.000000,63.380000,63.380000
474,forwarded,0.000000,63.500000,63.500000
475,forwarded,0.000000,63.600000,63.600000
476,forwarded,0.000000,63.700000,63.700000
477,forwarded,0.000000,63.820000,63.820000
478,forwarded,0.000000,63.920000,63.920000
479,forwarded,0.000000,64.040000,64.040000
480,forwarded,0.000000,64.160000,64.160000
481,forwarded,0.000000,64.260000,64.260000
482,forwarded,0.000000,64.400000,64.400000
483,forwarded,0.000000,64.540000,64.540000
484,forwarded,0.000000,64.660000,64.660000
485,forwarded,0.000000,64.760000,64.760000
486,forwarded,0.000000,64.900000,64.900000
487,forwarded,0.000000,65.040000,65.040000
488,forwarded,0.000000,65.160000,65.160000
489,forwarded,0.000000,65.260000,65.260000
490,forwarded,0.000000,65.400000,65.400000
491,forwarded,0.000000,65.540000,65.540000
492,forwarded,0.000000,65.660000,65.660000
493,forwarded,0.000000,65.760000,65.760000
494,forwarded,0.000000,65.900000,65.900000
495,forwarded,0.000000,66.040000,66.040000
496,forwarded,0.000000,66.160000,66.160000
497,forwarded,0.000000,66.260000,66.260000
498,forwarded,0.000000,66.400000,66.400000
499,forwarded,0.000000,66.540000,66.540000
500,forwarded,0.000000,66.660000,66.660000
501,forwarded,0.000000,66.760000,66.760000
502,forwarded,0.000000,66.900000,66.900000
503,forwarded,0.000000,67.040000,67.040000
504,forwarded,0.000000,67.160000,67.160000
505,forwarded,0.000000,67.260000,67.260000
506,forwarded,0.000000,67.400000,67.400000
507,forwarded,0.000000,67.540000,67.540000
508,forwarded,0.000000,67.660000,67.660000
509,forwarded,0.000000,67.760000,67.760000
510,forwarded,0.000000,67.900000,67.900000
511,forwarded,0.000000,68.040000,68.040000
512,forwarded,0.000000,68.160000,68.160000
513,forwarded,0.000000,68.260000,68.260000
514,forwarded,0.000000,68.400000,68.400000
515,forwarded,0.000000,68.540000,68.540000
516,forwarded,0.000000,68.660000,68.660000
517,forwarded,0.000000,68.760000,68.760000
518,forwarded,0.000000,68.880000,68.880000
519,forwarded,0.000000,68.980000,68.980000
520,forwarded,0.000000,69.100000,69.100000
521,forwarded,0.000000,69.200000,69.200000
522,forwarded,0.000000,69.320000,69.320000
523,forwarded,0.000000,69.420000,69.420000
524,forwarded,0.000000,69.540000,69.540000
525,forwarded,0.000000,69.660000,69.660000
526,forwarded,0.000000,69.760000,69.760000
527,forwarded,0.000000,69.880000,69.880000
528,forwarded,0.000000,69.980000,69.980000
529,forwarded,0.000000,70.100000,70.100000
530,forwarded,0.000000,70.200000,70.200000
531,forwarded,0.000000,70.320000,70.320000
532,forwarded,0.000000,70.420000,70.420000
533,forwarded,0.000000,70.540000,70.540000
534,forwarded,0.000000,70.660000,70.660000
535,forwarded,0.000000,70.760000,70.760000
536,forwarded,0.000000,70.880000,70.880000
537,forwarded,0.000000,70.980000,70.980000
538,forwarded,0.000000,71.100000,71.100000
539,forwarded,0.000000,71.200000,71.200000
540,forwarded,0.000000,71.320000,71.320000
541,forwarded,0.000000,71.420000,71.420000
542,forwarded,0.000000,71.540000,71.540000
543,forwarded,0.000000,71.660000,71.660000
544,forwarded,0.000000,71.760000,71.760000
545,forwarded,0.000000,71.880000,71.880000
546,forwarded,0.000000,71.980000,71.980000
547,forwarded,0.000000,72.100000,72.100000
548,forwarded,0.000000,72.200000,72.200000
549,forwarded,0.000000,72.320000,72.320000
550,forwarded,0.000000,72.420000,72.420000
551,forwarded,0.000000,72.540000,72.540000
552,forwarded,0.000000,72.660000,72.660000
553,forwarded,0.000000,72.760000,72.760000
554,forwarded,0.000000,72.880000,72.880000
555,forwarded,0.000000,72.980000,72.980000
556,forwarded,0.000000,73.100000,73.100000
557,forwarded,0.000000,73.200000,73.200000
558,forwarded,0.000000,73.320000,73.320000
559,forwarded,0.000000,73.420000,73.420000
560,forwarded,0.000000,73.540000,73.540000
561,forwarded,0.000000,73.660000,73.660000
562,forwarded,0.000000,73.760000,73.760000
563,forwarded,0.000000,73.880000,73.880000
564,forwarded,0.000000,73.980000,73.980000
565,forwarded,0.000000,74.100000,74.100000
566,forwarded,0.000000,74.200000,74.200000
567,forwarded,0.000000,74.320000,74.320000
568,forwarded,0.000000,74.420000,74.420000
569,forwarded,0.000000,74.540000,74.540000
570,forwarded,0.000000,74.660000,74.660000
571,forwarded,0.000000,74.760000,74.760000
572,forwarded,0.000000,74.880000,74.880000
573,forwarded,0.000000,74.980000,74.980000
574,forwarded,0.000000,75.100000,75.100000
575,forwarded,0.000000,75.200000,75.200000
576,forwarded,0.000000,75.320000,75.320000
577,forwarded,0.000000,75.420000,75.420000
578,forwarded,0.000000,75.540000,75.540000
579,forwarded,0.000000,75.660000,75.660000
580,forwarded,0.000000,75.760000,75.760000
581,forwarded,0.000000,75.880000,75.880000
582,forwarded,0.000000,75.980000,75.980000
583,forwarded,0.000000,76.100000,76.100000
584,forwarded,0.000000,76.200000,76.200000
585,forwarded,0.000000,76.320000,76.320000
586,forwarded,0.000000,76.420000,76.420000
587,forwarded,0.000000,76.540000,76.540000
588,forwarded,0.000000,76.660000,76.660000
589,forwarded,0.000000,76.760000,76.760000
590,forwarded,0.000000,76.880000,76.880000
591,forwarded,0.000000,76.980000,76.980000
592,forwarded,0.000000,77.100000,77.100000
593,forwarded,0.000000,77.200000,77.200000
594,forwarded,0.000000,77.320000,77.320000
595,forwarded,0.000000,77.420000,77.420000
596,forwarded,0.000000,77.540000,77.540000
597,forwarded,0.000000,77.660000,77.660000
598,forwarded,0.000000,77.760000,77.760000
599,forwarded,0.000000,77.880000,77.880000
600,forwarded,0.000000,77.980000,77.980000
601,forwarded,0.000000,78.100000,78.100000
602,forwarded,0.000000,78.200000,78.200000
603,forwarded,0.000000,78.320000,78.320000
604,forwarded,0.000000,78.420000,78.420000
605,forwarded,0.000000,78.540000,78.540000
606,forwarded,0.000000,78.660000,78.660000
607,forwarded,0.000000,78.760000,78.760000
608,forwarded,0.000000,78.880000,78.880000
609,forwarded,0.000000,78.980000,78.980000
610,forwarded,0.000000,79.100000,79.100000
611,forwarded,0.000000,79.200000,79.200000
612,forwarded,0.000000,79.320000,79.320000
613,forwarded,0.000000,79.420000,79.420000
614,forwarded,0.000000,79.540000,79.540000
615,forwarded,0.000000,79.660000,79.660000
616,forwarded,0.000000,79.760000,79.760000
617,forwarded,0.000000,79.880000,79.880000
618,forwarded,0.000000,79.980000,79.980000
619,forwarded,0.000000,80.100000,80.100000
620,forwarded,0.000000,80.200000,80.200000
621,forwarded,0.000000,80.320000,80.320000
622,forwarded,0.000000,80.420000,80.420000
623,forwarded,0.000000,80.540000,80.540000
624,forwarded,0.000000,80.660000,80.660000
625,forwarded,0.000000,80.760000,80.760000
626,forwarded,0.000000,80.880000,80.880000
627,forwarded,0.000000,80.980000,80.980000
628,forwarded,0.000000,81.100000,81.100000
629,forwarded,0.000000,81.200000,81.200000
630,forwarded,0.000000,81.320000,81.320000
631,forwarded,0.000000,81.420000,81.420000
632,forwarded,0.000000,81.540000,81.540000
