"relative_path","file_type","size_bytes","sha256"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial01_attempt01/shared_exit_n2_n2_exit_comm_on_trial01_attempt01_0.db3","rosbag2_sqlite3","712704","cf63d53963b7a9f38d8197b8b409c30cedcf72ebb2683fb56eef8cafb0c3547c"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial02_attempt01/metadata.yaml","rosbag2_metadata","6021","2bc839094228c8d69baa981104eda662b7768664f7f40a1bf37fe2a16c4a1fd9"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial02_attempt01/shared_exit_n2_n2_exit_comm_on_trial02_attempt01_0.db3","rosbag2_sqlite3","708608","8216b7084370b7b24dc2855e9aee0fbc895a3f5d6a1ad630ec4a9999c196db1a"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial03_attempt01/metadata.yaml","rosbag2_metadata","6021","a3e8614978657c3e1424bbc568b5c9f323f531db7df2ece6629225eb83cee617"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial03_attempt01/shared_exit_n2_n2_exit_comm_on_trial03_attempt01_0.db3","rosbag2_sqlite3","700416","5dbad1efa35d793f6ecd0c746483b7041e1af028785667c96af0eeba43c8815c"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial04_attempt01/metadata.yaml","rosbag2_metadata","6021","b92da76600bc5a7aee4c0afd96d95a4e23b42547cfcb4d26c48c79f0a2f77b8b"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial04_attempt01/shared_exit_n2_n2_exit_comm_on_trial04_attempt01_0.db3","rosbag2_sqlite3","704512","3343804db117851e47c1607e38a872e3384acfdf3ccd4d9e2b751fd107b1b414"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial05_attempt01/metadata.yaml","rosbag2_metadata","6021","fb8c4a5b7fd0434af9d3e237ba99656f960f4a9c1810e39335d5b822c60fc895"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_formal_20260721/shared_exit_n2_n2_exit_comm_on_trial05_attempt01/shared_exit_n2_n2_exit_comm_on_trial05_attempt01_0.db3","rosbag2_sqlite3","712704","6af98f629a16f5a6386d9a33ed63f87bddf3e5be0872424f8a3b82c144322a74"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT01/bag/metadata.yaml","rosbag2_metadata","3053","252619ccaad635387ff0a3cbae5d6337997f6c0dfe64fe931c03080e2de22d1a"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT01/bag/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT01_0.db3","rosbag2_sqlite3","376832","aabe6152799712e7bb6dad94f8aa2011e779b2523a148d5391444cba0d6b6f5a"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT02/bag/metadata.yaml","rosbag2_metadata","3558","0c090933540f0f18f820f71676562f65f78ea5b15d21998f60a3198015dd8c37"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT02/bag/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT02_0.db3","rosbag2_sqlite3","397312","01aaa86c0110049d0a8cc5703bf9058fcd9e864ad1675d1c8811dc994ab0e4f4"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT03/bag/metadata.yaml","rosbag2_metadata","3558","634acfe108a7a1115fd3b71b8ffeed77381fe81ce09b23150489e694751f1c91"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT03/bag/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT03_0.db3","rosbag2_sqlite3","380928","f5cb757d1a9d84f455894f326fc9afa5fa56c5f680fe47385ffc910559f4bb69"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT04/metadata.yaml","rosbag2_metadata","3558","2e96bffdb9f4e83f6f89de7cbe7019a81456138033fedd3668815cfcf161d357"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT04/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT04_0.db3","rosbag2_sqlite3","471040","f410b33e824ff5bbe2426a09b56c84fc304bb45f7d74ffd886bc77e7061dd011"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT05/metadata.yaml","rosbag2_metadata","3558","b4d301a333072adca6ae8a7fded87fe80c5002f6f785ca7bc42ded61d4fa09cf"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT05/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT05_0.db3","rosbag2_sqlite3","466944","1f81c228acc1d88cc7c3597cbb88962b0ac452f1657b2c470c6609e77701f94c"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT06/metadata.yaml","rosbag2_metadata","3558","e78c837c622dba94feac04dfc4f04fa870da98542a3c189a8f3b81eb82735e55"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT06/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT06_0.db3","rosbag2_sqlite3","466944","f11764f188276e9ff104109affd600e1afefee997ba247c0770d420211667a56"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT07/metadata.yaml","rosbag2_metadata","3558","8a7cd8598459f1ac2c64c31106898a10f057ea675e84b50faf3c7013b31a4704"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT07/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT07_0.db3","rosbag2_sqlite3","561152","654fd2f3bc1f06323beabcc84fa87e3cb14e342ab53ff59b56fe850b974fa7b6"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT08/metadata.yaml","rosbag2_metadata","3562","549bc1d075edaa862f7a6ed23b7b38b3524797faf0226ca00386e68299afff2c"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT08/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT08_0.db3","rosbag2_sqlite3","675840","cfed85363d3db0e6fe090d341cdc0e60698cf41d9631d8db3f80ca0ce4fade07"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT09/metadata.yaml","rosbag2_metadata","3560","584069f1dcb1722f498db634a430df74d5c79ad230b3f63453bf87896f45711e"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT09/shared_exit_n2_n2_exit_comm_off_EXCLUSIONARY_PILOT09_0.db3","rosbag2_sqlite3","610304","452f33fdf33e0240430613e522c1d96d313f671b9bf514bbb8a41067fe0c2a95"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial01_attempt02/metadata.yaml","rosbag2_metadata","5036","7c568781964aec5fd2f9d5ed3f38ed47e0799af3b41fbcc906daa802dbd23927"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial01_attempt02/shared_exit_n3_n3_exit_comm_off_trial01_attempt02_0.db3","rosbag2_sqlite3","958464","a356fb3a58e25ce7aef9a6251660996ecb32b5f66b5b127b36117432b85b6ef2"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial02_attempt01/metadata.yaml","rosbag2_metadata","5034","a90fc6210f792392d689d574963117334ccbd8057a556c7a81671bd50b6c8e8d"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial02_attempt01/shared_exit_n3_n3_exit_comm_off_trial02_attempt01_0.db3","rosbag2_sqlite3","835584","43bfcf80bdf82778924407644d836be1b3a891af3e0a205178c2bf8c068b48a8"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial03_attempt01/metadata.yaml","rosbag2_metadata","5036","4f032250348b48250f4e4a241c84aea057a3cf68fa7f0c38d32188baf6b52bdc"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial03_attempt01/shared_exit_n3_n3_exit_comm_off_trial03_attempt01_0.db3","rosbag2_sqlite3","966656","2477c07cd57287e4f7a1e52794c78c144a07d50b6d8908456d1260dec44480fe"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial04_attempt03/metadata.yaml","rosbag2_metadata","5036","ebf05b71e68284f958367d9d97aef2d8d1c2001b497ccc3b75d0fc199759d2f8"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial04_attempt03/shared_exit_n3_n3_exit_comm_off_trial04_attempt03_0.db3","rosbag2_sqlite3","966656","dadb5b68205218b50bc4ea1386dd34019fbb11ee7a49dbd3a3fd065b507a46ea"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial05_attempt01/metadata.yaml","rosbag2_metadata","5036","501bcaa2d4861912804f5d3b07edf6567158050b7f6d116cbd558c480a023eb0"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_off_trial05_attempt01/shared_exit_n3_n3_exit_comm_off_trial05_attempt01_0.db3","rosbag2_sqlite3","962560","f4a0b303f771f3169d752271d7bda13699e6cc6e588127afb05a2c37cb0e68c5"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial01_attempt02/metadata.yaml","rosbag2_metadata","7075","609d5623d2b568ecb376692265c96ba88e952cc1787ad1b062d490723b22559a"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial01_attempt02/shared_exit_n3_n3_exit_comm_on_trial01_attempt02_0.db3","rosbag2_sqlite3","1630208","451bd24dc26013610a3a819b3275cd2c4ea5c97627a097d4f13761c3834e7394"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial02_attempt01/metadata.yaml","rosbag2_metadata","7075","2701471a653c6dee0ee4c2430f5486f8c7d6d1b1676550030d927289351c9b35"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial02_attempt01/shared_exit_n3_n3_exit_comm_on_trial02_attempt01_0.db3","rosbag2_sqlite3","1617920","92ee68a34502f59277ce55b68215252295a39fdcf2aa1ffab9b94c1d36e68b96"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial03_attempt01/metadata.yaml","rosbag2_metadata","7075","4db12aba0f4c67dd814ff73314bd79f5d38300daeb5a93c818103553fd632285"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial03_attempt01/shared_exit_n3_n3_exit_comm_on_trial03_attempt01_0.db3","rosbag2_sqlite3","1601536","f9a369870338b2583ef51e4e3ad5a9cea7a496d49765ea4b3cc453aa69e39de6"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial04_attempt03/metadata.yaml","rosbag2_metadata","7075","bf360d5d6969bdbc533c893db055f9c9a83242b169dc4aff15b2db27ce63831d"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial04_attempt03/shared_exit_n3_n3_exit_comm_on_trial04_attempt03_0.db3","rosbag2_sqlite3","1630208","f96e9a7cfb8c55dbe8b7d972795b86377f9829e59978b7cd8790b96069b565f7"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial05_attempt01/metadata.yaml","rosbag2_metadata","7075","c696b69d7486360d91aa4bb0a9a06798ca32fe1ea3ed44c8f8dc409d24f2a2a3"
"experiments/10_cooperative_exit_navigation_20260720/bags/shared_exit_n3_formal_20260722/shared_exit_n3_n3_exit_comm_on_trial05_attempt01/shared_exit_n3_n3_exit_comm_on_trial05_attempt01_0.db3","rosbag2_sqlite3","1634304","218b8de8e1ee90e8358c61c033799bc25bd3b28a9c06f5cc97b33ef8253ae9e6"
"experiments/3-1.局部避障锁存实验/bags/controller_v2_local_latch_20260717_static_box_pilot_a/controller_v2_local_latch_20260717_static_box_pilot_a_0.db3","rosbag2_sqlite3","16191488","5a42d04183c2e58262be7e4c391e48d0da071dcd3c9222ad42c49b03d74379d0"
"experiments/3-1.局部避障锁存实验/bags/controller_v2_local_latch_20260717_static_box_pilot_a/metadata.yaml","rosbag2_metadata","11617","4c15df2707bbc3f8dc61fe1541742c3a912a9a691fdf2d8217cddd280012a61f"
"experiments/3-1.局部避障锁存实验/bags/controller_v2_local_latch_20260717_static_box_pilot_a2/controller_v2_local_latch_20260717_static_box_pilot_a2_0.db3","rosbag2_sqlite3","10317824","d6134c2de4d534c2c7f337ac03d513e4a38a29971e3a7fd1e393f4e3f03787c8"
"experiments/3-1.局部避障锁存实验/bags/controller_v2_local_latch_20260717_static_box_pilot_a2/metadata.yaml","rosbag2_metadata","11613","36007ce4ec304672837cf337ba5027ef19627e91f50b074e20ac4b79e6914e12"
"experiments/3-2.统一遭遇避障实验/bags/controller_v3_unified_encounter_20260717_static_box_a3/controller_v3_unified_encounter_20260717_static_box_a3_0.db3","rosbag2_sqlite3","10354688","2181a4e8e64f3300566d21bba53d0d8fd271296ae4a5773e20683506be235ae1"
"experiments/3-2.统一遭遇避障实验/bags/controller_v3_unified_encounter_20260717_static_box_a3/metadata.yaml","rosbag2_metadata","11613","d53461845efb1c71facdeaffc2275c6cc802b440380e3587992dd71841a0bb17"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01_INCOMPLETE_no_controller_log/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01_0.db3","rosbag2_sqlite3","17932288","8fc837d0b6d16d5bc447a2d4e6ee7436b73dfe7d24f4e549c8db1d59f44e77b1"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01_INCOMPLETE_no_controller_log/metadata.yaml","rosbag2_metadata","12122","1cab6a11a2796b4ef1ac7e4bb21e2fe2bf8517eeb2175c3f048e2c76b42627c3"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01_0.db3","rosbag2_sqlite3","18464768","a307fc3098313c58ed978def143458a8336184b2785b34361f8287d85b501e8e"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial01/metadata.yaml","rosbag2_metadata","12124","69adf4153faf91c81ab68691ba3fde6e29fd6d1cdbefdc950dac238a41329187"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial02/controller_v4_full_sensor_bypass_20260717_combined_formal_trial02_0.db3","rosbag2_sqlite3","12578816","d7bc46a57ae4009b208a7c23ecd19e54115ec0d8858b7d3b1c1bb841ebfba88e"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial02/metadata.yaml","rosbag2_metadata","12118","11267df97445d15c5e4ac95206b7cef7584834b213973d1cb2b8bdf433eb6cde"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial03/controller_v4_full_sensor_bypass_20260717_combined_formal_trial03_0.db3","rosbag2_sqlite3","12394496","d19640c4874174284b20fa9a589b9f258fba142063196eb478e0154c65cd7aa8"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial03/metadata.yaml","rosbag2_metadata","12118","be8018da35eedd40046cd0345ded8501854928f16b0b93b9cbf573ac0f5d6d25"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial04/controller_v4_full_sensor_bypass_20260717_combined_formal_trial04_0.db3","rosbag2_sqlite3","12554240","ffc9d212fbe3f927de16d0b21a08f3f7f2a4d818371239623e965829c564311e"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial04/metadata.yaml","rosbag2_metadata","12118","bb9a4759ee7d419966494f953fc441e21af949dc73d77458b151bf9473296544"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial05/controller_v4_full_sensor_bypass_20260717_combined_formal_trial05_0.db3","rosbag2_sqlite3","12574720","3100ed021cfb885a80debd6ec35cea9939b897034198905600a8455d37804c57"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_formal_trial05/metadata.yaml","rosbag2_metadata","12118","1ae6260e1ce058e50bdb13913e6890a4de2a24ddc5b12ecee9f175a8478c9352"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_trial1/controller_v4_full_sensor_bypass_20260717_combined_trial1_0.db3","rosbag2_sqlite3","10575872","0cc9f9da13fc30091b9b1c1dac159636a28139ea50e58442cde5e58841c3ef97"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_trial1/metadata.yaml","rosbag2_metadata","12102","a6f251e13ec6f329663da9fb65187f1d082ed418112a2ccb1455c89600482146"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_trial2_timebasefix/controller_v4_full_sensor_bypass_20260717_combined_trial2_timebasefix_0.db3","rosbag2_sqlite3","12369920","9c62742c85c6cc5da62fa3bc438937970925c6c480c518072e45cb431414b2b4"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_combined_trial2_timebasefix/metadata.yaml","rosbag2_metadata","12126","939dd81d87f4217de96c47ee089254af878887dc836e1749dda9ea3fdb748407"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_native_trial01/comm_baseline_native_trial01_0.db3","rosbag2_sqlite3","413696","5a2f93f38ab460ab9d3231f0d2f2d6c1311558978bcff8b8c8d32ccfc8bccbd2"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_native_trial01/metadata.yaml","rosbag2_metadata","2530","1b655431fee4a6b3c1da06fa7df524970993a3de71bde4602022f9926b27a8e0"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_native_trial02/comm_baseline_native_trial02_0.db3","rosbag2_sqlite3","409600","a40ec3a679d97b59b8dd88fd50e943ef86915d05547ea386cb7be47b764304bc"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_native_trial02/metadata.yaml","rosbag2_metadata","2530","ade200a6fa8adff5df194145ff7f9b5744a6e37a38a326a20394f5f853589533"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial1/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial1_0.db3","rosbag2_sqlite3","9224192","9358374015bce06427eb39e673516555a6c2bd4865eae1ee2aacd0a4260fdd80"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial1/metadata.yaml","rosbag2_metadata","13107","a8c1235dbd126f3accb19a7a54de19dbc4a16ff2b002c48affcc7e7aca1db508"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial2/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial2_0.db3","rosbag2_sqlite3","7716864","410b03c655d9b418772e65574710cb1b6698d2a0a1ad640c036c979497fecc32"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial2/metadata.yaml","rosbag2_metadata","13106","276deec60af58ae21e15c85ec52acb06034d9023beba59ee23298c32e9121300"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial3/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial3_0.db3","rosbag2_sqlite3","417792","20d90ce1af49144d327f535c4c05762e28ad2ba8ae23aa7b3e8d6689b7f45d55"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_comm_baseline_trial3/metadata.yaml","rosbag2_metadata","3562","a03e7b8ca92fce681d0d5b449945c2bee5d65e77aa45c3061305d743785c936a"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_head_on_cpa_pure_c1/controller_v4_full_sensor_bypass_20260717_head_on_cpa_pure_c1_0.db3","rosbag2_sqlite3","7999488","858a988b7007237f3a149fefc7e29a14bbc38bd147562f87c8bd37e3f6332a90"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_head_on_cpa_pure_c1/metadata.yaml","rosbag2_metadata","12108","cad69a6e015a0304dde40b8bbb4fdf9d716ff853c1f4b17f1f58772773acef91"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_comm_baseline_zero_impairment_formal_trial01/metadata.yaml","rosbag2_metadata","3550","663ac94a2ea11a6e37dd1278863fc0ac6fdf58b723c125de3f09840c3e76227c"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_comm_baseline_zero_impairment_formal_trial01/objective5_comm_baseline_zero_impairment_formal_trial01_0.db3","rosbag2_sqlite3","692224","a3bf92812d7db3a2a6a1f139eb8ced4d93a181b8d377fe65cab20d40d6c4b5ae"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_comm_baseline_zero_impairment_formal_trial02_stamp/metadata.yaml","rosbag2_metadata","3562","4a2c2e284f4f9e12dbb371825346bfb55b507f5671be115b2e6b0d063075d0a4"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_comm_baseline_zero_impairment_formal_trial02_stamp/objective5_comm_baseline_zero_impairment_formal_trial02_stamp_0.db3","rosbag2_sqlite3","708608","1a301cc2e0a2d434b88900b47f04ed9185f898d92a4e39545726c4f9b084997e"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_timestamp_latency_validation_pilot01_condition_a_delay0/metadata.yaml","rosbag2_metadata","2606","36a87e267454141848e372e13a13c014c4b48837106d5ff1a1a91b34cf4ccb2d"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_timestamp_latency_validation_pilot01_condition_a_delay0/objective5_timestamp_latency_validation_pilot01_condition_a_delay0_0.db3","rosbag2_sqlite3","270336","fade541aaa3beb1793eee43bfe71ce2a2f443b9e5d676374a5877b1bdd3ab4c2"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_timestamp_latency_validation_pilot01_condition_b_delay025/metadata.yaml","rosbag2_metadata","2610","4f221feabd3c46a45d658c83440efe27a8b64e717896ecf212fedba7fa5cf5f6"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_objective5_timestamp_latency_validation_pilot01_condition_b_delay025/objective5_timestamp_latency_validation_pilot01_condition_b_delay025_0.db3","rosbag2_sqlite3","270336","4fc37aa91b3f8ea6f05d313dbad7f34fdc4176a28455ac288a05e61c3d25662d"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_a/controller_v4_full_sensor_bypass_20260717_static_box_a_0.db3","rosbag2_sqlite3","9977856","fe9629e95455f60c25716fa45814ef556f274fbbfccf081053f2bc24668a3c9c"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_a/metadata.yaml","rosbag2_metadata","11613","57435bfd39e334525eed75e903bd14e68b208f3c49649e1b512b1c24a419c73c"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_b/controller_v4_full_sensor_bypass_20260717_static_box_b_0.db3","rosbag2_sqlite3","10301440","e106958a636cf582a7b26eb065f7018d60903eeb6f7246fa1681d2c99ada9ba4"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_b/metadata.yaml","rosbag2_metadata","11613","42e2a6be11c791dc68cfc951c7d081a4796953d30a98fbe7c399d67917c298c3"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_c/controller_v4_full_sensor_bypass_20260717_static_box_c_0.db3","rosbag2_sqlite3","10452992","2a0f9618583d2167f82ebd4d9bc390dd5a13eca5e7f326e618cf485cfae3dfbb"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_c/metadata.yaml","rosbag2_metadata","11613","82090ad216f7aeedf98c7109177f61ba54e440fe758345d744b5a0b4b6830143"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_d/controller_v4_full_sensor_bypass_20260717_static_box_d_0.db3","rosbag2_sqlite3","10170368","e74bec366f07aa9b0c1e3a1ac588a041decca9cbf23cd26e92ff5683930eea61"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_d/metadata.yaml","rosbag2_metadata","11613","cb15b0816853a1464fc10efc5b04e91a32a74dd3dbe338cfd5b7a8682c339f84"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_a/controller_v4_full_sensor_bypass_20260717_static_box_fusion_a_0.db3","rosbag2_sqlite3","10121216","880b742f7fa787688fd1e7143f9727d803363870b7b7716d9ea1c4743ce3dcfb"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_a/metadata.yaml","rosbag2_metadata","11627","212127a46d859dc6bb04227b47d331e7295460a847351de0b744dd17899a9260"
"experiments/3-3.全传感器避障实验/bags/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b2/controller_v4_full_sensor_bypass_20260717_static_box_fusion_b2_0.db3","rosbag2_sqlite3","9064448","022ee8ea4a42217159566e705178f5e7353014d128803b43e04091798f994b16"
