time_s,x_m,y_m,yaw_rad,front_distance_m,left_distance_m,right_distance_m
0.0,-0.550000011920929,0.0,0.0,0.23575903475284576,inf,inf
0.111016274,-0.550000011920929,0.0,0.0,0.23746125400066376,inf,inf
0.230717734,-0.550000011920929,0.0,0.0,0.23785017430782318,inf,inf
0.34250785,-0.550000011920929,0.0,0.0,0.23621010780334473,inf,inf
0.460809434,-0.550000011920929,0.0,0.0,0.23435796797275543,inf,inf
0.574806395,-0.550000011920929,0.0,0.0,0.2380087822675705,inf,inf
0.69320665,-0.550000011920929,0.0,0.0,0.23663917183876038,inf,inf
0.811183929,-0.550000011920929,0.0,0.0,0.23655711114406586,inf,inf
0.943545402,-0.550000011920929,0.0,0.0,0.23453021049499512,inf,inf
1.061916552,-0.550000011920929,0.0,0.0,0.23615804314613342,inf,inf
1.193418071,-0.550000011920929,0.0,0.0,0.2378789782524109,inf,inf
1.308133961,-0.550000011920929,0.0,0.0,0.23656028509140015,inf,inf
1.442868585,-0.550000011920929,0.0,0.0,0.23425276577472687,inf,inf
1.558628707,-0.550000011920929,0.0,0.0,0.22970087826251984,inf,inf
1.693687872,-0.550000011920929,0.0,0.0,0.23645266890525818,inf,inf
1.809410236,-0.550000011920929,0.0,0.0,0.23440241813659668,inf,inf
1.94603584,-0.550000011920929,0.0,0.0,0.23740707337856293,inf,inf
2.062585843,-0.550000011920929,0.0,0.0,0.23700791597366333,inf,inf
2.196324362,-0.550000011920929,0.0,0.0,0.23212458193302155,inf,inf
2.310717026,-0.550000011920929,0.0,0.0,0.23412178456783295,inf,inf
2.444282181,-0.550000011920929,0.0,0.0,0.2399832308292389,inf,inf
2.560219675,-0.550000011920929,0.0,0.0,0.23469021916389465,inf,inf
2.697786407,-0.550000011920929,0.0,0.0,0.24096029996871948,inf,inf
2.812813071,-0.550000011920929,0.0,0.0,0.23702622950077057,inf,inf
2.950270712,-0.550000011920929,0.0,0.0,0.23530331254005432,inf,inf
3.065454264,-0.550000011920929,0.0,0.0,0.2332776039838791,inf,inf
3.185627233,-0.550000011920929,0.0,0.0,0.23590508103370667,inf,inf
3.289993716,-0.550000011920929,0.0,0.0,0.23762165009975433,inf,inf
3.401116498,-0.550000011920929,0.0,0.0,0.23673023283481598,inf,inf
3.51581814,-0.550000011920929,0.0,0.0,0.23689651489257812,inf,inf
3.627939785,-0.550000011920929,0.0,0.0,0.2387646585702896,inf,inf
